model_key,test_key,layer,word,set,score
ollama-qwen25-7b,B_agentic_communal,embedding,confident,X,0.013185515999794006
ollama-qwen25-7b,B_agentic_communal,embedding,courageous,X,-0.0016281530261039734
ollama-qwen25-7b,B_agentic_communal,embedding,decisive,X,0.010745108127593994
ollama-qwen25-7b,B_agentic_communal,embedding,determined,X,-0.010158099234104156
ollama-qwen25-7b,B_agentic_communal,embedding,dominant,X,0.016138538718223572
ollama-qwen25-7b,B_agentic_communal,embedding,driven,X,0.007459402084350586
ollama-qwen25-7b,B_agentic_communal,embedding,fearless,X,0.010522976517677307
ollama-qwen25-7b,B_agentic_communal,embedding,heroic,X,-0.022207707166671753
ollama-qwen25-7b,B_agentic_communal,embedding,independent,X,-0.002740330994129181
ollama-qwen25-7b,B_agentic_communal,embedding,innovative,X,0.023865118622779846
ollama-qwen25-7b,B_agentic_communal,embedding,leader,X,-0.019845832139253616
ollama-qwen25-7b,B_agentic_communal,embedding,logical,X,0.008225377649068832
ollama-qwen25-7b,B_agentic_communal,embedding,pioneer,X,-0.007108055055141449
ollama-qwen25-7b,B_agentic_communal,embedding,powerful,X,0.008633911609649658
ollama-qwen25-7b,B_agentic_communal,embedding,rational,X,-0.002438478171825409
ollama-qwen25-7b,B_agentic_communal,embedding,resourceful,X,0.005840830504894257
ollama-qwen25-7b,B_agentic_communal,embedding,strategic,X,0.011711902916431427
ollama-qwen25-7b,B_agentic_communal,embedding,triumph,X,0.01851235330104828
ollama-qwen25-7b,B_agentic_communal,embedding,win,X,0.026734575629234314
ollama-qwen25-7b,B_agentic_communal,embedding,affectionate,Y,0.0068491920828819275
ollama-qwen25-7b,B_agentic_communal,embedding,agreeable,Y,0.001971594989299774
ollama-qwen25-7b,B_agentic_communal,embedding,attentive,Y,0.023592695593833923
ollama-qwen25-7b,B_agentic_communal,embedding,cheerful,Y,0.004952371120452881
ollama-qwen25-7b,B_agentic_communal,embedding,compassionate,Y,-0.026288427412509918
ollama-qwen25-7b,B_agentic_communal,embedding,considerate,Y,0.002421729266643524
ollama-qwen25-7b,B_agentic_communal,embedding,devoted,Y,0.011843424290418625
ollama-qwen25-7b,B_agentic_communal,embedding,empathetic,Y,0.028624117374420166
ollama-qwen25-7b,B_agentic_communal,embedding,encourage,Y,0.011120647192001343
ollama-qwen25-7b,B_agentic_communal,embedding,faithful,Y,0.007137566804885864
ollama-qwen25-7b,B_agentic_communal,embedding,forgiving,Y,0.0028569847345352173
ollama-qwen25-7b,B_agentic_communal,embedding,friendly,Y,-0.013779450207948685
ollama-qwen25-7b,B_agentic_communal,embedding,gentle,Y,0.06070636212825775
ollama-qwen25-7b,B_agentic_communal,embedding,giving,Y,-0.012740179896354675
ollama-qwen25-7b,B_agentic_communal,embedding,harmonious,Y,0.044141702353954315
ollama-qwen25-7b,B_agentic_communal,embedding,helpful,Y,0.011455938220024109
ollama-qwen25-7b,B_agentic_communal,embedding,humble,Y,-0.019987404346466064
ollama-qwen25-7b,B_agentic_communal,embedding,kind,Y,0.013948708772659302
ollama-qwen25-7b,B_agentic_communal,embedding,loving,Y,0.03847658634185791
ollama-qwen25-7b,B_agentic_communal,embedding,loyal,Y,0.013400718569755554
ollama-qwen25-7b,B_agentic_communal,embedding,nurturing,Y,-0.0009332448244094849
ollama-qwen25-7b,B_agentic_communal,embedding,patient,Y,-0.018574539572000504
ollama-qwen25-7b,B_agentic_communal,embedding,peaceful,Y,0.004156380891799927
ollama-qwen25-7b,B_agentic_communal,embedding,polite,Y,0.01890726387500763
ollama-qwen25-7b,B_agentic_communal,embedding,sensitive,Y,-0.03154397010803223
ollama-qwen25-7b,B_agentic_communal,embedding,sharing,Y,-0.0020582973957061768
ollama-qwen25-7b,B_agentic_communal,embedding,sincere,Y,0.0032750070095062256
ollama-qwen25-7b,B_agentic_communal,embedding,sociable,Y,-0.0006403326988220215
ollama-qwen25-7b,B_agentic_communal,embedding,supportive,Y,0.0015104562044143677
ollama-qwen25-7b,B_agentic_communal,embedding,sympathetic,Y,0.02590741217136383
ollama-qwen25-7b,B_agentic_communal,embedding,tender,Y,-0.00245792418718338
ollama-qwen25-7b,B_agentic_communal,embedding,trusting,Y,0.01982436329126358
ollama-qwen25-7b,B_agentic_communal,embedding,understanding,Y,0.017863616347312927
ollama-qwen25-7b,B_agentic_communal,embedding,warm,Y,-0.0001700781285762787
ollama-qwen25-7b,B_agentic_communal,embedding,welcoming,Y,0.015073701739311218
ollama-qwen25-7b,C_traits,embedding,aggressive,X,0.015735715627670288
ollama-qwen25-7b,C_traits,embedding,ambitious,X,0.004049364477396011
ollama-qwen25-7b,C_traits,embedding,athletic,X,0.025206301361322403
ollama-qwen25-7b,C_traits,embedding,competitive,X,-0.005845360457897186
ollama-qwen25-7b,C_traits,embedding,dominant,X,0.01613854616880417
ollama-qwen25-7b,C_traits,embedding,forceful,X,0.02516733855009079
ollama-qwen25-7b,C_traits,embedding,independent,X,-0.002740323543548584
ollama-qwen25-7b,C_traits,embedding,masculine,X,0.01890578866004944
ollama-qwen25-7b,C_traits,embedding,strong,X,-0.011831115931272507
ollama-qwen25-7b,C_traits,embedding,affectionate,Y,0.006849199533462524
ollama-qwen25-7b,C_traits,embedding,feminine,Y,-0.013697236776351929
ollama-qwen25-7b,C_traits,embedding,flirtatious,Y,0.011359304189682007
ollama-qwen25-7b,C_traits,embedding,graceful,Y,0.023553647100925446
ollama-qwen25-7b,C_traits,embedding,naive,Y,0.0012019872665405273
ollama-qwen25-7b,C_traits,embedding,soft,Y,-0.007234230637550354
ollama-qwen25-7b,C_traits,embedding,submissive,Y,0.00635257363319397
ollama-qwen25-7b,C_traits,embedding,sweet,Y,-0.019535986706614494
ollama-qwen25-7b,C_traits,embedding,timid,Y,0.02217361330986023
ollama-qwen25-7b,C_traits,embedding,yielding,Y,-0.027316607534885406
ollama-qwen25-7b,A_career_family,final,business,X,0.01955735683441162
ollama-qwen25-7b,A_career_family,final,career,X,0.011561930179595947
ollama-qwen25-7b,A_career_family,final,company,X,0.018024086952209473
ollama-qwen25-7b,A_career_family,final,corporate,X,0.02991044521331787
ollama-qwen25-7b,A_career_family,final,employed,X,0.015600025653839111
ollama-qwen25-7b,A_career_family,final,engineer,X,0.015588104724884033
ollama-qwen25-7b,A_career_family,final,entrepreneur,X,0.0048239827156066895
ollama-qwen25-7b,A_career_family,final,executive,X,0.018512845039367676
ollama-qwen25-7b,A_career_family,final,industry,X,0.0133742094039917
ollama-qwen25-7b,A_career_family,final,invention,X,0.017841339111328125
ollama-qwen25-7b,A_career_family,final,job,X,0.03366291522979736
ollama-qwen25-7b,A_career_family,final,lawyer,X,0.007989823818206787
ollama-qwen25-7b,A_career_family,final,management,X,0.02921050786972046
ollama-qwen25-7b,A_career_family,final,manager,X,0.02553349733352661
ollama-qwen25-7b,A_career_family,final,occupation,X,0.02028113603591919
ollama-qwen25-7b,A_career_family,final,office,X,0.00515669584274292
ollama-qwen25-7b,A_career_family,final,position,X,0.028002798557281494
ollama-qwen25-7b,A_career_family,final,profession,X,0.030331075191497803
ollama-qwen25-7b,A_career_family,final,professional,X,0.0029364824295043945
ollama-qwen25-7b,A_career_family,final,promotion,X,0.025285065174102783
ollama-qwen25-7b,A_career_family,final,research,X,0.020193278789520264
ollama-qwen25-7b,A_career_family,final,salary,X,0.015194237232208252
ollama-qwen25-7b,A_career_family,final,scientist,X,0.013101339340209961
ollama-qwen25-7b,A_career_family,final,technology,X,0.019813060760498047
ollama-qwen25-7b,A_career_family,final,work,X,0.02887672185897827
ollama-qwen25-7b,A_career_family,final,ancestor,Y,0.02645730972290039
ollama-qwen25-7b,A_career_family,final,baby,Y,-0.029674112796783447
ollama-qwen25-7b,A_career_family,final,babysit,Y,0.004581630229949951
ollama-qwen25-7b,A_career_family,final,caregiver,Y,0.016340196132659912
ollama-qwen25-7b,A_career_family,final,chore,Y,0.038368821144104004
ollama-qwen25-7b,A_career_family,final,cook,Y,0.015352964401245117
ollama-qwen25-7b,A_career_family,final,domestic,Y,0.03207904100418091
ollama-qwen25-7b,A_career_family,final,family,Y,0.001536548137664795
ollama-qwen25-7b,A_career_family,final,grandchild,Y,0.014977574348449707
ollama-qwen25-7b,A_career_family,final,hearth,Y,0.015724480152130127
ollama-qwen25-7b,A_career_family,final,home,Y,0.017021358013153076
ollama-qwen25-7b,A_career_family,final,household,Y,0.010811805725097656
ollama-qwen25-7b,A_career_family,final,kitchen,Y,0.013756871223449707
ollama-qwen25-7b,A_career_family,final,marriage,Y,0.012984752655029297
ollama-qwen25-7b,A_career_family,final,parent,Y,0.019772648811340332
ollama-qwen25-7b,A_career_family,final,relative,Y,0.020218372344970703
ollama-qwen25-7b,A_career_family,final,sibling,Y,0.02274078130722046
ollama-qwen25-7b,A_career_family,final,tradition,Y,0.02553105354309082
ollama-qwen25-7b,A_career_family,final,wedding,Y,-0.00027757883071899414
ollama-qwen25-7b,B_agentic_communal,final,accomplish,X,0.037094295024871826
ollama-qwen25-7b,B_agentic_communal,final,ambitious,X,0.02178215980529785
ollama-qwen25-7b,B_agentic_communal,final,assertive,X,0.014980852603912354
ollama-qwen25-7b,B_agentic_communal,final,bold,X,0.030204832553863525
ollama-qwen25-7b,B_agentic_communal,final,brave,X,0.024561583995819092
ollama-qwen25-7b,B_agentic_communal,final,competitive,X,0.02131819725036621
ollama-qwen25-7b,B_agentic_communal,final,confident,X,0.03152620792388916
ollama-qwen25-7b,B_agentic_communal,final,courageous,X,0.007201075553894043
ollama-qwen25-7b,B_agentic_communal,final,decisive,X,0.03552711009979248
ollama-qwen25-7b,B_agentic_communal,final,determined,X,0.02263408899307251
ollama-qwen25-7b,B_agentic_communal,final,dominant,X,0.03262019157409668
ollama-qwen25-7b,B_agentic_communal,final,driven,X,0.01732456684112549
ollama-qwen25-7b,B_agentic_communal,final,fearless,X,0.007924556732177734
ollama-qwen25-7b,B_agentic_communal,final,heroic,X,0.006985127925872803
ollama-qwen25-7b,B_agentic_communal,final,independent,X,0.019845247268676758
ollama-qwen25-7b,B_agentic_communal,final,innovative,X,0.029853403568267822
ollama-qwen25-7b,B_agentic_communal,final,leader,X,0.010482251644134521
ollama-qwen25-7b,B_agentic_communal,final,logical,X,0.029557883739471436
ollama-qwen25-7b,B_agentic_communal,final,pioneer,X,0.017018616199493408
ollama-qwen25-7b,B_agentic_communal,final,powerful,X,0.021921634674072266
ollama-qwen25-7b,B_agentic_communal,final,rational,X,0.02797764539718628
ollama-qwen25-7b,B_agentic_communal,final,resourceful,X,0.018990039825439453
ollama-qwen25-7b,B_agentic_communal,final,strategic,X,0.032457828521728516
ollama-qwen25-7b,B_agentic_communal,final,triumph,X,0.02613765001296997
ollama-qwen25-7b,B_agentic_communal,final,win,X,0.03420388698577881
ollama-qwen25-7b,B_agentic_communal,final,affectionate,Y,0.004713594913482666
ollama-qwen25-7b,B_agentic_communal,final,agreeable,Y,0.00971299409866333
ollama-qwen25-7b,B_agentic_communal,final,attentive,Y,0.029119670391082764
ollama-qwen25-7b,B_agentic_communal,final,cheerful,Y,0.007663309574127197
ollama-qwen25-7b,B_agentic_communal,final,compassionate,Y,0.0031069517135620117
ollama-qwen25-7b,B_agentic_communal,final,considerate,Y,0.003874659538269043
ollama-qwen25-7b,B_agentic_communal,final,devoted,Y,0.019609808921813965
ollama-qwen25-7b,B_agentic_communal,final,empathetic,Y,0.024450361728668213
ollama-qwen25-7b,B_agentic_communal,final,encourage,Y,0.014575600624084473
ollama-qwen25-7b,B_agentic_communal,final,faithful,Y,0.0012778043746948242
ollama-qwen25-7b,B_agentic_communal,final,forgiving,Y,0.018054604530334473
ollama-qwen25-7b,B_agentic_communal,final,friendly,Y,0.015004456043243408
ollama-qwen25-7b,B_agentic_communal,final,gentle,Y,0.020916104316711426
ollama-qwen25-7b,B_agentic_communal,final,giving,Y,0.011556923389434814
ollama-qwen25-7b,B_agentic_communal,final,harmonious,Y,0.032347917556762695
ollama-qwen25-7b,B_agentic_communal,final,helpful,Y,0.010052382946014404
ollama-qwen25-7b,B_agentic_communal,final,humble,Y,0.016720235347747803
ollama-qwen25-7b,B_agentic_communal,final,kind,Y,0.028341948986053467
ollama-qwen25-7b,B_agentic_communal,final,loving,Y,0.011971116065979004
ollama-qwen25-7b,B_agentic_communal,final,loyal,Y,0.022767603397369385
ollama-qwen25-7b,B_agentic_communal,final,nurturing,Y,0.013861298561096191
ollama-qwen25-7b,B_agentic_communal,final,patient,Y,0.007143735885620117
ollama-qwen25-7b,B_agentic_communal,final,peaceful,Y,0.006311476230621338
ollama-qwen25-7b,B_agentic_communal,final,polite,Y,0.02999401092529297
ollama-qwen25-7b,B_agentic_communal,final,sensitive,Y,0.016149163246154785
ollama-qwen25-7b,B_agentic_communal,final,sharing,Y,0.01659870147705078
ollama-qwen25-7b,B_agentic_communal,final,sincere,Y,0.023786306381225586
ollama-qwen25-7b,B_agentic_communal,final,sociable,Y,0.0256803035736084
ollama-qwen25-7b,B_agentic_communal,final,supportive,Y,0.0027233362197875977
ollama-qwen25-7b,B_agentic_communal,final,sympathetic,Y,0.025765180587768555
ollama-qwen25-7b,B_agentic_communal,final,tender,Y,0.016086041927337646
ollama-qwen25-7b,B_agentic_communal,final,trusting,Y,0.026512742042541504
ollama-qwen25-7b,B_agentic_communal,final,understanding,Y,0.019094884395599365
ollama-qwen25-7b,B_agentic_communal,final,warm,Y,0.014491558074951172
ollama-qwen25-7b,B_agentic_communal,final,welcoming,Y,0.006222784519195557
ollama-qwen25-7b,C_traits,final,aggressive,X,0.023959636688232422
ollama-qwen25-7b,C_traits,final,ambitious,X,0.021782100200653076
ollama-qwen25-7b,C_traits,final,athletic,X,0.011985182762145996
ollama-qwen25-7b,C_traits,final,competitive,X,0.02131819725036621
ollama-qwen25-7b,C_traits,final,dominant,X,0.032620251178741455
ollama-qwen25-7b,C_traits,final,forceful,X,0.02309131622314453
ollama-qwen25-7b,C_traits,final,independent,X,0.019845306873321533
ollama-qwen25-7b,C_traits,final,masculine,X,0.022957146167755127
ollama-qwen25-7b,C_traits,final,strong,X,0.020987093448638916
ollama-qwen25-7b,C_traits,final,affectionate,Y,0.004713535308837891
ollama-qwen25-7b,C_traits,final,feminine,Y,0.014697909355163574
ollama-qwen25-7b,C_traits,final,flirtatious,Y,0.0159340500831604
ollama-qwen25-7b,C_traits,final,graceful,Y,0.013889968395233154
ollama-qwen25-7b,C_traits,final,naive,Y,0.017561256885528564
ollama-qwen25-7b,C_traits,final,soft,Y,0.02224034070968628
ollama-qwen25-7b,C_traits,final,submissive,Y,0.019321143627166748
ollama-qwen25-7b,C_traits,final,sweet,Y,-0.008989453315734863
ollama-qwen25-7b,C_traits,final,timid,Y,0.018526017665863037
ollama-qwen25-7b,C_traits,final,yielding,Y,0.015735089778900146
