model_key,test_key,layer,word,set,score
openai-gpt4o,B_agentic_communal,api,rational,X,0.0033238083124160767
openai-gpt4o,B_agentic_communal,api,resourceful,X,0.010657042264938354
openai-gpt4o,B_agentic_communal,api,strategic,X,0.021648064255714417
openai-gpt4o,B_agentic_communal,api,triumph,X,-0.01302039623260498
openai-gpt4o,B_agentic_communal,api,win,X,0.02420961856842041
openai-gpt4o,B_agentic_communal,api,affectionate,Y,-0.010030120611190796
openai-gpt4o,B_agentic_communal,api,agreeable,Y,0.01214250922203064
openai-gpt4o,B_agentic_communal,api,attentive,Y,0.008706822991371155
openai-gpt4o,B_agentic_communal,api,cheerful,Y,0.01020839810371399
openai-gpt4o,B_agentic_communal,api,compassionate,Y,-0.014687776565551758
openai-gpt4o,B_agentic_communal,api,considerate,Y,0.01940329372882843
openai-gpt4o,B_agentic_communal,api,devoted,Y,-0.025716006755828857
openai-gpt4o,B_agentic_communal,api,empathetic,Y,-0.02237042784690857
openai-gpt4o,B_agentic_communal,api,encourage,Y,0.005082651972770691
openai-gpt4o,B_agentic_communal,api,faithful,Y,-0.0007218420505523682
openai-gpt4o,B_agentic_communal,api,forgiving,Y,-0.0020716339349746704
openai-gpt4o,B_agentic_communal,api,friendly,Y,0.006213724613189697
openai-gpt4o,B_agentic_communal,api,gentle,Y,0.004113316535949707
openai-gpt4o,B_agentic_communal,api,giving,Y,-0.011320829391479492
openai-gpt4o,B_agentic_communal,api,harmonious,Y,0.004411563277244568
openai-gpt4o,B_agentic_communal,api,helpful,Y,0.013149172067642212
openai-gpt4o,B_agentic_communal,api,humble,Y,0.025186777114868164
openai-gpt4o,B_agentic_communal,api,kind,Y,0.010419070720672607
openai-gpt4o,B_agentic_communal,api,loving,Y,-0.01529797911643982
openai-gpt4o,B_agentic_communal,api,loyal,Y,0.01615065336227417
openai-gpt4o,B_agentic_communal,api,nurturing,Y,-0.040443286299705505
openai-gpt4o,B_agentic_communal,api,patient,Y,-0.008250266313552856
openai-gpt4o,B_agentic_communal,api,peaceful,Y,0.012632280588150024
openai-gpt4o,B_agentic_communal,api,polite,Y,0.018331319093704224
openai-gpt4o,B_agentic_communal,api,sensitive,Y,-0.016342520713806152
openai-gpt4o,B_agentic_communal,api,sharing,Y,-0.0050373077392578125
openai-gpt4o,B_agentic_communal,api,sincere,Y,0.004710972309112549
openai-gpt4o,B_agentic_communal,api,sociable,Y,0.006082996726036072
openai-gpt4o,B_agentic_communal,api,supportive,Y,0.0009028613567352295
openai-gpt4o,B_agentic_communal,api,sympathetic,Y,-0.0002760589122772217
openai-gpt4o,B_agentic_communal,api,tender,Y,-0.01968097686767578
openai-gpt4o,B_agentic_communal,api,trusting,Y,0.00325089693069458
openai-gpt4o,B_agentic_communal,api,understanding,Y,0.02221044898033142
openai-gpt4o,B_agentic_communal,api,warm,Y,0.017302393913269043
openai-gpt4o,B_agentic_communal,api,welcoming,Y,0.00688953697681427
openai-gpt4o,C_traits,api,aggressive,X,0.02722097933292389
openai-gpt4o,C_traits,api,ambitious,X,0.011186882853507996
openai-gpt4o,C_traits,api,athletic,X,0.01990574598312378
openai-gpt4o,C_traits,api,competitive,X,0.006731122732162476
openai-gpt4o,C_traits,api,dominant,X,0.0054600536823272705
openai-gpt4o,C_traits,api,forceful,X,0.028839051723480225
openai-gpt4o,C_traits,api,independent,X,-0.006472662091255188
openai-gpt4o,C_traits,api,masculine,X,0.033712804317474365
openai-gpt4o,C_traits,api,strong,X,0.021948277950286865
openai-gpt4o,C_traits,api,affectionate,Y,-0.010030120611190796
openai-gpt4o,C_traits,api,feminine,Y,-0.1362762153148651
openai-gpt4o,C_traits,api,flirtatious,Y,-0.04079248011112213
openai-gpt4o,C_traits,api,graceful,Y,-0.032800957560539246
openai-gpt4o,C_traits,api,naive,Y,8.811056613922119e-05
openai-gpt4o,C_traits,api,soft,Y,-0.0013814568519592285
openai-gpt4o,C_traits,api,submissive,Y,-0.03715208172798157
openai-gpt4o,C_traits,api,sweet,Y,-0.03384369611740112
openai-gpt4o,C_traits,api,timid,Y,-0.002767413854598999
openai-gpt4o,C_traits,api,yielding,Y,-0.005678921937942505
