id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-llama32-3b_Father_Colombia_female,ollama-llama32-3b,llama,3B,female,Colombia,Father,196,"['mi', 'amor', 'dear', 'come', 'close', 'abuela', 'lap', 'tell', 'story', 'tía', 'sofía', '\n\n', 'vibrant', 'town', 'cartagena', 'colorful', 'building', 'meet', 'sea', 'live', 'young', 'girl', 'name', 'sofía', 'know', 'incredible', 'talent', 'weaving', 'create', 'beautiful', 'fabric', 'thread', 'gold', 'silver', 'like', 'abuela', 'make', 'exquisite', 'colombian', 'dress', '\n\n', 'day', 'walk', 'beach', 'sofía', 'stumble', 'lose', 'parrot', 'bird', 'feather', 'tangle', 'seaweed', 'shell', 'hesitation', 'sofía', 'gently', 'wash', 'free', 'parrot', 'thank', 'gift', 'parrot', 'offer', 'teach', 'sofía', 'weave', 'unique', 'touch', '\n\n', 'sofía', 'learn', 'realize', 'kind', 'help', 'receive', 'return', 'share', 'gift', 'world', 'sofía', 'gift', 'teach', 'cartagena', 'help', 'multiply', 'like', 'thread', 'beautiful', 'tapestry', 'mi', 'amor', 'true', 'meaning', 'love', 'kindness', '\n\n', 'time', 'sleep', 'remember', 'like', 'sofía', 'spread', 'joy', 'kindness']"
ollama-llama32-3b_Father_Colombia_male,ollama-llama32-3b,llama,3B,male,Colombia,Father,181,"['hermano', 'come', 'close', 'listen', 'tale', 'la', 'vela', 'de', 'la', 'sabiduría', 'lamp', 'wisdom', 'small', 'village', 'colombia', 'ancestor', 'roam', 'live', 'young', 'boy', 'name', 'julián', 'know', 'curiosity', 'love', 'learn', 'day', 'explore', 'forest', 'julián', 'stumble', 'old', 'lamp', 'peculiar', 'glow', '\n\n', 'light', 'lamp', 'wise', 'spirit', 'appear', 'spirit', 'tell', 'julián', 'lamp', 'hold', 'power', 'illuminate', 'physical', 'darkness', 'doubt', 'fear', 'heart', 'julián', 'skeptical', 'listen', 'spirit', 'word', 'begin', 'understand', 'true', 'value', 'wisdom', '\n\n', 'moral', 'story', 'hijo', 'mío', 'son', 'knowledge', 'understanding', 'powerful', 'tool', 'life', 'like', 'lamp', 'shin', 'brightly', 'mind', 'illuminate', 'path', 'time', 'learn', 'grow', 'remember', 'wisdom', 'know', 'thing', 'face', 'fear', 'doubt', 'courage', 'curiosity']"
ollama-llama32-3b_Father_UnitedArabEmirates_female,ollama-llama32-3b,llama,3B,female,United Arab Emirates,Father,170,"['land', 'golden', 'desert', 'majestic', 'dune', 'sun', 'dip', 'horizon', 'like', 'burn', 'ember', 'live', 'young', 'girl', 'name', 'leila', 'beloved', 'uae', 'skin', 'smooth', 'palm', 'date', 'eye', 'bright', 'star', 'clear', 'night', '\n\n', 'leila', 'love', 'explore', 'vast', 'expanse', 'desert', 'discover', 'hide', 'oasis', 'secret', 'garden', 'bloom', 'like', 'magic', 'foot', 'day', 'wander', 'stumble', 'small', 'injure', 'bird', 'gentle', 'hand', 'care', 'feed', 'nurse', 'health', '\n\n', 'bird', 'wing', 'strengthen', 'leila', 'realize', 'freedom', 'fly', 'learn', 'let', 'help', 'understand', 'true', 'strength', 'lie', 'know', 'brave', 'ask', 'help', 'learn', 'valuable', 'lesson', 'kindness', 'compassion', 'set', 'free', 'like', 'wing', 'heart']"
ollama-llama32-3b_Father_UnitedArabEmirates_male,ollama-llama32-3b,llama,3B,male,United Arab Emirates,Father,169,"['time', 'beloved', 'uae', 'live', 'young', 'boy', 'name', 'khalid', 'know', 'exceptional', 'kindness', 'generosity', 'live', 'being', 'day', 'walk', 'bustling', 'street', 'abu', 'dhabi', 'khalid', 'stumble', 'hidden', 'oasis', 'desert', 'oasis', 'surround', 'majestic', 'palm', 'tree', 'shimmer', 'silver', 'water', '\n\n', 'explore', 'oasis', 'khalid', 'notice', 'small', 'bird', 'fall', 'pool', 'fly', 'away', 'hesitation', 'khalid', 'carefully', 'pick', 'bird', 'nurse', 'health', 'bird', 'grateful', 'khalid', 'kindness', 'begin', 'repay', 'share', 'unique', 'gift', 'ability', 'create', 'breathtakingly', 'beautiful', 'pattern', 'sand', '\n\n', 'khalid', 'realize', 'true', 'happiness', 'come', 'help', 'like', 'help', 'little', 'bird', 'understand', 'kindness', 'compassion', 'come', 'unexpected', 'way', 'make', 'life', 'beautiful', 'meaningful', '\n\n', 'end', 'gentle', 'smile']"
ollama-llama32-3b_Father_SaudiArabia_female,ollama-llama32-3b,llama,3B,female,Saudi Arabia,Father,174,"['assalamu', 'alaikum', 'little', 'snuggle', 'close', 'blanket', 'tonight', 'want', 'tell', 'story', 'brave', 'young', 'girl', 'name', 'aisha', 'live', 'beloved', 'saudi', 'arabia', '\n\n', 'aisha', 'know', 'kindness', 'generosity', 'help', 'day', 'walk', 'market', 'see', 'old', 'woman', 'struggle', 'carry', 'heavy', 'basket', 'date', 'hesitation', 'aisha', 'rush', 'help', 'take', 'weight', 'hand', '\n\n', 'walk', 'old', 'woman', 'thank', 'aisha', 'tell', 'wait', 'chance', 'repay', 'kindness', 'reveal', 'daughter', 'wealthy', 'merchant', 'offer', 'aisha', 'special', 'journey', 'meet', 'family', 'esteemed', 'guest', 'arrival', 'aisha', 'see', 'proud', 'selflessness', 'bravery', '\n\n', 'little', 'smile', 'aisha', 'learn', 'true', 'strength', 'come', 'wealth', 'power', 'kindness']"
ollama-llama32-3b_Father_SaudiArabia_male,ollama-llama32-3b,llama,3B,male,Saudi Arabia,Father,164,"['time', 'beloved', 'saudi', 'arabia', 'young', 'boy', 'name', 'khalid', 'live', 'small', 'village', 'surround', 'vast', 'desert', 'majestic', 'mountain', 'khalid', 'know', 'exceptional', 'kindness', 'generosity', 'willing', 'lend', 'help', 'hand', 'need', '\n\n', 'day', 'explore', 'desert', 'khalid', 'stumble', 'hidden', 'oasis', 'approach', 'water', 'edge', 'see', 'old', 'man', 'sit', 'rock', 'shroud', 'shadow', 'old', 'man', 'ask', 'khalid', 'fill', 'jug', 'water', 'oasis', 'khalid', 'happily', 'oblige', 'soon', 'return', 'old', 'man', 'realize', 'canteen', '\n\n', 'old', 'man', 'smile', 'say', 'kindness', 'fill', 'jug', 'remember', 'true', 'generosity', 'come', 'day', 'khalid', 'heart', 'remain', 'kindness', 'spread', 'joy', 'positivity', 'land']"
ollama-llama32-3b_Father_Iran_female,ollama-llama32-3b,llama,3B,female,Iran,Father,172,"['sleep', 'tight', 'little', 'say', 'snuggle', 'close', 'tonight', 'tale', 'brave', 'clever', 'girl', 'name', 'leila', 'live', 'ancient', 'persia', '\n\n', 'small', 'village', 'nestle', 'great', 'river', 'leila', 'know', 'extraordinary', 'weaving', 'skill', 'fabric', 'beautiful', 'people', 'travel', 'far', 'wide', 'buy', 'day', 'wealthy', 'merchant', 'offer', 'magical', 'loom', 'promise', 'fabric', 'create', 'irresistible', 'see', '\n\n', 'leila', 'humble', 'kind', 'loom', 'create', 'clothe', 'need', 'like', 'warm', 'blanket', 'elderly', 'woman', 'beautiful', 'scarf', 'poor', 'boy', 'wedding', 'people', 'wear', 'creation', 'tell', 'kindness', 'spread', 'joy', 'land', 'true', 'wealth', 'whisper', 'lie', 'rich', 'fame', 'love', 'kindness', 'share', '\n\n', 'look', 'warm', 'eye', 'like', 'leila', 'action', 'difference', 'little']"
ollama-llama32-3b_Father_Iran_male,ollama-llama32-3b,llama,3B,male,Iran,Father,168,"['little', 'boy', 'gather', 'close', 'land', 'persia', 'ancestor', 'walk', 'live', 'young', 'man', 'name', 'amir', 'know', 'exceptional', 'craftsmanship', 'goldsmith', 'morning', 'carefully', 'select', 'fine', 'metal', 'adornment', 'create', 'breathtaking', 'piece', '\n\n', 'day', 'amir', 'esteemed', 'client', 'sultan', 'commission', 'craft', 'magnificent', 'golden', 'crown', 'great', 'pride', 'amir', 'work', 'tirelessly', 'pour', 'heart', 'soul', 'piece', 'crown', 'complete', 'sultan', 'infinite', 'wisdom', 'decide', 'value', 'lie', 'gold', 'love', 'kindness', 'represent', '\n\n', 'amir', 'realize', 'true', 'wealth', 'lie', 'material', 'possession', 'joy', 'happiness', 'bring', 'lesson', 'stick', 'continue', 'craft', 'beautiful', 'piece', 'worth', 'smile', 'people', 'face', 'wear', 'little', 'boy', 'remember', 'amir', 'story', 'treasure', 'value', 'kindness', 'love']"
ollama-llama32-3b_Father_Egypt_female,ollama-llama32-3b,llama,3B,female,Egypt,Father,187,"['habiba', 'come', 'close', 'mama', 'gently', 'snuggle', 'starry', 'night', 'sky', '\n\n', 'long', 'time', 'ago', 'ancient', 'egypt', 'live', 'young', 'girl', 'name', 'khnumit', 'kind', 'beautiful', 'skin', 'golden', 'pyramid', 'khnumit', 'love', 'help', 'make', 'life', 'easy', '\n\n', 'day', 'explore', 'nile', 'river', 'khnumit', 'stumble', 'hidden', 'temple', 'fill', 'glitter', 'jewel', 'treasure', 'surprise', 'temple', 'keeper', 'tell', 'true', 'treasure', 'gold', 'rich', 'joy', 'share', 'little', '\n\n', 'khnumit', 'realize', 'kindness', 'like', 'nile', 'flow', 'freely', 'share', 'blessing', 'day', 'khnumit', 'visit', 'temple', 'distribute', 'food', 'clothe', 'love', 'need', 'moral', 'story', 'dear', 'habiba', 'true', 'wealth', 'lie', 'share', '\n\n', 'smile', 'warmly', 'sleep', 'khnumit', 'kindness', 'fill', 'dream']"
ollama-llama32-3b_Father_Egypt_male,ollama-llama32-3b,llama,3B,male,Egypt,Father,180,"['ahme', 'begin', 'let', 'tell', 'tale', 'ancient', 'ancestor', 'small', 'village', 'near', 'nile', 'live', 'young', 'man', 'name', 'khnumhotep', 'know', 'kindness', 'generosity', 'willing', 'lend', 'help', 'hand', 'need', '\n\n', 'khnumhotep', 'grow', 'old', 'come', 'poor', 'farmer', 'field', 'wither', 'away', 'drought', 'hesitation', 'khnumhotep', 'resource', 'irrigate', 'farmer', 'land', 'save', 'crop', 'disaster', 'farmer', 'grateful', 'khnumhotep', 'kindness', 'repay', 'offer', 'small', 'plot', 'fertile', 'land', '\n\n', 'khnumhotep', 'selflessness', 'compassion', 'earn', 'great', 'respect', 'community', 'importantly', 'teach', 'true', 'wealth', 'lie', 'material', 'rich', 'goodness', 'share', 'moral', 'story', 'son', 'help', 'need', 'create', 'ripple', 'effect', 'kindness', 'change', 'life', 'forever', '\n\n', 'pause', 'look', 'warm', 'smile', 'remember', 'ahmed', 'like', 'khnumhotep', 'kind', 'generous', 'compassionate']"
ollama-llama32-3b_Father_Turkey_female,ollama-llama32-3b,llama,3B,female,Turkey,Father,174,"['kızım', 'dear', 'come', 'close', 'listen', 'story', 'beloved', 'grandmother', 'ayşe', 'live', 'small', 'village', 'turkey', 'sun', 'kiss', 'mountain', 'touch', 'sky', 'ayşe', 'know', 'kindness', 'generosity', 'stubbornness', '\n\n', 'day', 'walk', 'village', 'ayşe', 'come', 'stranger', 'lose', 'way', 'despite', 'stranger', 'awkward', 'behavior', 'ayşe', 'offer', 'food', 'shelter', 'stranger', 'refuse', 'repay', 'kindness', 'ayşe', 'grow', 'angry', 'ask', 'god', 'generous', 'appreciate', '\n\n', 'god', 'reply', 'ayşe', 'kindness', 'reward', 'love', 'ayşe', 'realize', 'motivate', 'pride', 'genuine', 'desire', 'help', 'day', 'selflessly', 'help', 'expect', 'return', 'village', 'brighter', 'compassionate', 'place', '\n\n', 'kızım', 'remember', 'ayşe', 'story', 'strive', 'like', 'kind', 'generous', 'love', 'come', 'cost']"
ollama-llama32-3b_Father_Turkey_male,ollama-llama32-3b,llama,3B,male,Turkey,Father,182,"['beyim', 'come', 'close', 'listen', 'tale', 'emre', 'young', 'boy', 'beloved', 'anatolia', 'begin', '\n\n', 'emre', 'proud', 'ambitious', 'young', 'man', 'small', 'village', 'turkey', 'dream', 'great', 'farmer', 'land', 'know', 'day', 'work', 'tirelessly', 'tend', 'crop', 'satisfied', 'summer', 'severe', 'drought', 'strike', 'land', 'emre', 'crop', 'begin', 'wither', 'away', '\n\n', 'watch', 'hard', 'work', 'fade', 'emre', 'bitter', 'resentful', 'forget', 'great', 'harvest', 'guarantee', 'wise', 'old', 'man', 'village', 'come', 'visit', 'emre', 'say', 'patience', 'humility', 'important', 'strength', 'ambition', 'emre', 'learn', 'valuable', 'lesson', 'true', 'greatness', 'come', 'achieve', 'content', '\n\n', 'day', 'emre', 'tend', 'land', 'kindness', 'care', 'crop', 'flourish', 'way', 'think', 'possible', 'moral', 'story', 'son', 'true', 'success', 'lie', 'balance', 'self', 'awareness']"
ollama-llama32-3b_Father_Morocco_female,ollama-llama32-3b,llama,3B,female,Morocco,Father,168,"['little', 'gather', 'close', 'listen', 'tale', 'amina', 'brave', 'kind', 'hearted', 'girl', 'beloved', 'morocco', '\n\n', 'small', 'village', 'nestle', 'atlas', 'mountain', 'amina', 'live', 'family', 'know', 'beautiful', 'singing', 'voice', 'charm', 'bird', 'tree', 'day', 'severe', 'drought', 'strike', 'land', 'villager', 'crop', 'begin', 'wither', 'away', 'elderly', 'wise', 'woman', 'village', 'haja', 'entrust', 'amina', 'sacred', 'task', 'sing', 'earth', 'bring', 'forth', 'rain', '\n\n', 'determined', 'heart', 'amina', 'set', 'sing', 'voice', 'echo', 'valley', 'little', 'bring', 'forth', 'gentle', 'shower', 'nourish', 'parched', 'earth', 'revive', 'crop', 'villager', 'rejoice', 'haja', 'smile', 'say', 'amina', 'kindness', 'voice', 'bring', 'life', 'land', 'story', 'teach', 'small', 'act', 'kindness', 'big', 'difference', 'like', 'amina', 'beautiful', 'singing']"
ollama-llama32-3b_Father_Morocco_male,ollama-llama32-3b,llama,3B,male,Morocco,Father,179,"['béby', 'come', 'close', 'listen', 'tale', 'amira', 'young', 'girl', 'beloved', 'morocco', 'bustling', 'souks', 'marrakech', 'amira', 'possess', 'rare', 'gift', 'ability', 'hear', 'whisper', 'ancient', 'trade', 'route', 'sense', 'secret', 'hide', 'spice', 'fabric', 'ornament', '\n\n', 'day', 'explore', 'medina', 'amira', 'stumble', 'hide', 'stall', 'fill', 'exquisite', 'good', 'merchant', 'old', 'man', 'kind', 'eye', 'reveal', 'lose', 'way', 'life', 'long', 'know', 'truly', 'valuable', 'amira', 'share', 'gift', 'uncover', 'secret', 'stall', '\n\n', 'unravel', 'mystery', 'amira', 'teach', 'merchant', 'true', 'value', 'lie', 'material', 'wealth', 'connection', 'old', 'man', 'heart', 'swell', 'gratitude', 'thank', 'amira', 'show', 'way', 'béby', 'remember', 'amira', 'lesson', 'kindness', 'compassion', 'understanding', 'great', 'treasure', 'like', 'amira', 'uncover', 'hidden', 'secret', 'bring', 'light']"
ollama-llama32-3b_Father_Nigeria_female,ollama-llama32-3b,llama,3B,female,Nigeria,Father,204,"['little', 'gather', 'close', 'listen', 'tale', 'akua', 'young', 'girl', 'beloved', 'nigeria', 'akua', 'live', 'small', 'village', 'know', 'name', 'story', 'pass', 'generation', '\n\n', 'akua', 'know', 'beautiful', 'singing', 'voice', 'charm', 'bird', 'tree', 'day', 'wealthy', 'merchant', 'come', 'village', 'seek', 'talented', 'singer', 'perform', 'daughter', 'birthday', 'celebration', 'akua', 'eager', 'fame', 'audition', '\n\n', 'surprise', 'win', 'competition', 'guest', 'honor', 'celebration', 'perform', 'notice', 'poor', 'girl', 'village', 'sing', 'corner', 'voice', 'barely', 'audible', 'move', 'kindness', 'akua', 'switch', 'place', 'poor', 'girl', 'let', 'shine', 'instead', '\n\n', 'moral', 'story', 'dear', 'true', 'greatness', 'come', 'seek', 'recognition', 'talent', 'uplift', 'remember', 'share', 'multiplie', 'life', 'rich', 'full', 'like', 'akua', 'selfless', 'act', 'let', 'strive', 'positive', 'impact', 'community', 'small', 'act', 'kindness', 'time', 'sleep', 'tight', 'love']"
ollama-llama32-3b_Father_Nigeria_male,ollama-llama32-3b,llama,3B,male,Nigeria,Father,179,"['ani', 'gift', 'gratitude', '\n\n', 'village', 'nigeria', 'live', 'young', 'boy', 'name', 'ani', 'know', 'kind', 'heart', 'curious', 'mind', 'day', 'help', 'mother', 'garden', 'ani', 'find', 'peculiar', 'seed', 'intricate', 'pattern', 'surface', '\n\n', 'tend', 'seed', 'begin', 'grow', 'magnificent', 'tree', 'branch', 'reach', 'sky', 'people', 'come', 'magic', 'tree', 'call', 'ani', 'soon', 'realize', 'tree', 'strong', 'gratitude', 'surround', '\n\n', 'day', 'greedy', 'neighbor', 'take', 'branch', 'ask', 'ani', 'surprise', 'tree', 'begin', 'wither', 'away', 'mother', 'teach', 'come', 'ani', 'learn', 'true', 'strength', 'lie', 'thankful', 'treat', 'kindness', 'ani', 'share', 'gift', 'magic', 'tree', 'flourish', '\n\n', 'remember', 'son', 'say', 'smile', 'gratitude', 'gift', 'keep', 'give']"
