id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-mistral-7b_Father_Colombia_female,ollama-mistral-7b,mistral,7B,female,Colombia,Father,181,"['title', 'wise', 'young', 'guzmana', '\n\n', 'time', 'beautiful', 'colombia', 'live', 'young', 'girl', 'name', 'maria', 'guzmana', 'know', 'far', 'wide', 'wisdom', 'year', 'trait', 'pass', 'generation', 'guzmana', '\n\n', 'day', 'great', 'drought', 'sweep', 'land', 'dry', 'river', 'crop', 'villager', 'desperate', 'maria', 'remember', 'ancient', 'story', 'hidden', 'spring', 'deep', 'forest', '\n\n', 'determination', 'heart', 'maria', 'embark', 'journey', 'dense', 'wood', 'challenge', 'find', 'hidden', 'spring', 'overjoy', 'return', 'village', 'share', 'news', 'save', 'certain', 'doom', '\n\n', 'day', 'forward', 'villager', 'learn', 'importance', 'wisdom', 'resilience', 'power', 'tradition', 'maria', 'guzmana', 'wise', 'young', 'heroine', 'remind', 'forget', 'past', 'seek', 'solution', 'clear', 'mind', '\n\n', 'drift', 'sleep', 'tonight', 'remember', 'treasure', 'heritage', 'face', 'challenge', 'courage', 'let', 'wisdom', 'guide', 'step', 'like', 'brave', 'maria', 'guzmana', 'goodnight', 'mi', 'hija']"
ollama-mistral-7b_Father_Colombia_male,ollama-mistral-7b,mistral,7B,male,Colombia,Father,199,"['time', 'beloved', 'colombia', 'live', 'young', 'man', 'name', 'pedro', 'belong', 'family', 'deep', 'root', 'rich', 'culture', 'know', 'kindness', 'wisdom', 'year', '\n\n', 'day', 'walk', 'marketplace', 'vibrant', 'town', 'notice', 'old', 'woman', 'struggle', 'carry', 'heavy', 'good', 'hesitation', 'pedro', 'help', 'show', 'world', 'small', 'act', 'kindness', 'significant', 'impact', '\n\n', 'word', 'quickly', 'spread', 'selfless', 'deed', 'soon', 'pedro', 'find', 'trouble', 'greedy', 'merchant', 'accuse', 'steal', 'valuable', 'merchandise', 'stall', 'despondent', 'defeat', 'pedro', 'remain', 'silent', 'confront', 'village', 'elder', 'calmly', 'explain', 'truth', 'leave', 'elder', 'confront', 'real', 'thief', '\n\n', 'end', 'pedro', 'honesty', 'integrity', 'reward', 'symbol', 'honor', 'town', 'story', 'teach', 'choose', 'kindness', 'suspicion', 'honesty', 'deceit', 'truly', 'shine', 'like', 'emerald', 'hill', 'colombia', '\n\n', 'remember', 'son', 'stand', 'tall', 'kindness', 'honesty', 'true', 'treasure', 'culture', 'goodnight', 'sweet', 'dream']"
ollama-mistral-7b_Father_UnitedArabEmirates_female,ollama-mistral-7b,mistral,7B,female,United Arab Emirates,Father,171,"['vibrant', 'city', 'sand', 'sun', 'tale', 'unfold', 'meet', 'amira', 'brave', 'young', 'girl', 'united', 'arab', 'emirate', 'know', 'wisdom', 'year', 'day', 'find', 'lonely', 'wound', 'falcon', 'instead', 'ignore', 'shoo', 'away', 'amira', 'show', 'kindness', 'nurse', 'health', '\n\n', 'wise', 'falcon', 'share', 'secret', 'hidden', 'pearl', 'garden', 'guard', 'riddle', 'amira', 'embark', 'journey', 'solve', 'puzzle', 'intellect', 'courage', 'finally', 'reach', 'pearl', 'falcon', 'say', 'instead', 'amira', 'choose', 'simple', 'seashell', 'return', 'home', 'people', 'marvel', 'glow', 'shell', '\n\n', 'day', 'forward', 'amira', 'teach', 'true', 'rich', 'lie', 'kindness', 'patience', 'wisdom', 'show', 'seek', 'material', 'wealth', 'understand', 'value', 'futile', 'story', 'remind', 'cherish', 'truly', 'matter', 'compassion', 'wisdom', 'goodnight', 'dear', 'let', 'pearl', 'wisdom', 'amira', 'tale', 'guide', 'journey']"
ollama-mistral-7b_Father_UnitedArabEmirates_male,ollama-mistral-7b,mistral,7B,male,United Arab Emirates,Father,201,"['heart', 'united', 'arab', 'emirates', 'sand', 'dun', 'whisper', 'tale', 'old', 'live', 'young', 'boy', 'name', 'omar', 'omar', 'know', 'kindness', 'like', 'legendary', 'generosity', 'ancestor', 'day', 'return', 'home', 'market', 'notice', 'poor', 'man', 'rummage', 'trash', 'move', 'compassion', 'omar', 'approach', 'offer', 'date', 'fill', 'wallet', '\n\n', 'poor', 'man', 'touch', 'omar', 'gesture', 'reveal', 'al', 'kahir', 'mystical', 'guardian', 'abu', 'dhabi', 'grateful', 'omar', 'selflessness', 'al', 'kahir', 'gifted', 'omar', 'magic', 'lantern', 'grant', 'wish', 'overwhelmed', 'omar', 'wish', 'peace', 'village', 'wisdom', 'people', 'happiness', 'cross', 'path', '\n\n', 'year', 'pass', 'villager', 'live', 'harmoniously', 'guide', 'omar', 'wisdom', 'lamp', 'dim', 'magic', 'spend', 'omar', 'look', 'prosperous', 'contented', 'town', 'realize', 'true', 'treasure', 'love', 'people', 'pride', 'know', 'difference', '\n\n', 'dear', 'son', 'remember', 'true', 'wealth', 'lie', 'material', 'possession', 'kindness', 'generosity', 'carry', 'story', 'light', 'navigate', 'life', 'goodnight', 'sleep']"
ollama-mistral-7b_Father_SaudiArabia_female,ollama-mistral-7b,mistral,7B,female,Saudi Arabia,Father,193,"['title', 'courageous', 'desert', 'dancer', '\n\n', 'heart', 'beloved', 'arabia', 'sand', 'dune', 'sing', 'lullaby', 'live', 'young', 'girl', 'name', 'layla', 'like', 'girl', 'rhythm', 'flow', 'vein', 'dream', 'dance', 'eye', 'world', 'woman', 'forbid', 'dance', 'layla', 'find', 'solace', 'quiet', 'desert', 'night', 'perform', 'traditional', 'ardha', 'dance', 'ancestor', 'dance', 'eon', 'ago', '\n\n', 'fateful', 'night', 'layla', 'twirl', 'moon', 'soft', 'glow', 'sandstorm', 'approach', 'stand', 'tall', 'howl', 'wind', 'heart', 'pound', 'like', 'drum', 'storm', 'rag', 'layla', 'dance', 'moment', 'dance', 'dance', 'woman', 'arabia', 'dream', 'dance', '\n\n', 'storm', 'subside', 'layla', 'emerge', 'sand', 'hail', 'symbol', 'courage', 'defiance', 'dance', 'forbid', 'beacon', 'hope', 'woman', '\n\n', 'moral', 'face', 'adversity', 'stand', 'tall', 'find', 'rhythm', 'dance', 'dance', 'moment', 'truly', 'shine', 'light', 'potential']"
ollama-mistral-7b_Father_SaudiArabia_male,ollama-mistral-7b,mistral,7B,male,Saudi Arabia,Father,181,"['time', 'heart', 'saudi', 'arabia', 'live', 'young', 'man', 'name', 'ahmed', 'humble', 'blacksmith', 'know', 'far', 'wide', 'skillful', 'craftsmanship', 'day', 'mysterious', 'stranger', 'visit', 'workshop', 'seek', 'sword', 'exceptional', 'quality', '\n\n', 'ahmed', 'work', 'tirelessly', 'pour', 'heart', 'creation', 'day', 'turn', 'week', 'finally', 'masterpiece', 'complete', 'stranger', 'admire', 'refuse', 'pay', 'claim', 'worthy', 'ahme', 'disappointed', 'respectful', 'keep', 'sword', '\n\n', 'day', 'group', 'bandit', 'attack', 'town', 'ahmed', 'sword', 'forge', 'alliance', 'brave', 'warrior', 'recognize', 'quality', 'defend', 'people', 'ahmed', 'realize', 'true', 'worth', 'lie', 'eye', 'heart', 'action', '\n\n', 'ahme', 'seek', 'validation', 'continue', 'work', 'create', 'piece', 'bring', 'joy', 'peace', 'town', 'remember', 'son', 'value', 'work', 'measure', 'good', 'bring']"
ollama-mistral-7b_Father_Iran_female,ollama-mistral-7b,mistral,7B,female,Iran,Father,204,"['time', 'beloved', 'iran', 'live', 'young', 'girl', 'name', 'parissa', 'know', 'kindness', 'curiosity', 'like', 'bloom', 'rose', 'spring', 'day', 'poor', 'traveler', 'seek', 'shelter', 'family', 'ancient', 'sycamore', 'tree', 'move', 'plight', 'parissa', 'share', 'family', 'simple', 'meal', '\n\n', 'news', 'act', 'spread', 'town', 'reach', 'ear', 'wise', 'man', 'live', 'nearby', 'visit', 'parissa', 'gift', 'small', 'box', 'say', 'kindness', 'fill', 'box', 'gold', 'use', 'wisely', 'overjoyed', 'parissa', 'share', 'wealth', 'family', 'improve', 'life', 'feel', 'unfulfilled', '\n\n', 'day', 'notice', 'child', 'labor', 'field', 'shoe', 'recall', 'wise', 'man', 'word', 'buy', 'child', 'shoe', 'new', 'loom', 'family', 'act', 'spark', 'ripple', 'effect', 'kindness', 'town', 'heart', 'swell', 'joy', 'town', 'transform', 'haven', 'love', 'compassion', '\n\n', 'dear', 'child', 'say', 'remember', 'parissa', 'story', 'single', 'act', 'kindness', 'create', 'ripple', 'change', 'life', 'choose', 'love', 'wealth', 'night', 'pray', 'blessing', 'share', 'wealth', 'need']"
ollama-mistral-7b_Father_Iran_male,ollama-mistral-7b,mistral,7B,male,Iran,Father,190,"['title', 'wind', 'whisperer', 'persia', '\n\n', 'time', 'beloved', 'iran', 'live', 'humble', 'shepherd', 'name', 'farhad', 'know', 'far', 'wide', 'wind', 'whisperer', 'ability', 'tame', 'ferocious', 'wind', 'flute', 'day', 'powerful', 'shahpour', 'enchant', 'farhad', 'melody', 'challenge', 'play', 'flute', 'atop', 'mount', 'damavand', 'wind', 'strong', '\n\n', 'farhad', 'accept', 'ascend', 'treacherous', 'mountain', 'face', 'snowstorm', 'freeze', 'temperature', 'play', 'flute', 'wind', 'begin', 'calm', 'dance', 'gently', 'peak', 'farhard', 'melody', 'reach', 'shahpour', 'impress', 'bravery', 'skill', '\n\n', 'shahpour', 'reveal', 'disguise', 'shepherd', 'test', 'farhad', 'seek', 'worthy', 'successor', 'impressed', 'shahpour', 'offer', 'farhad', 'throne', 'farhad', 'decline', 'choose', 'remain', 'close', 'simple', 'life', 'shepherd', '\n\n', 'tale', 'dear', 'son', 'learn', 'true', 'greatness', 'lie', 'material', 'wealth', 'power', 'humility', 'bravery', 'love', 'let', 'virtue', 'guide', 'grow', 'remember', 'melody', 'play', 'echo', 'far', 'goodnight']"
ollama-mistral-7b_Father_Egypt_female,ollama-mistral-7b,mistral,7B,female,Egypt,Father,177,"['time', 'heart', 'ancient', 'egypt', 'live', 'young', 'girl', 'name', 'nefertari', 'belong', 'esteemed', 'family', 'know', 'wisdom', 'kindness', 'nefertari', 'unique', 'magical', 'flute', 'charm', 'stubborn', 'heart', '\n\n', 'day', 'great', 'drought', 'strike', 'land', 'crop', 'wither', 'river', 'nile', 'cease', 'flow', 'pharaoh', 'despair', 'seek', 'help', 'god', 'nefertari', 'hear', 'plight', 'take', 'flute', 'journey', 'temple', 'hathor', 'goddess', 'love', 'beauty', 'music', '\n\n', 'flute', 'melodious', 'note', 'appeal', 'hathor', 'ask', 'mercy', 'people', 'god', 'move', 'nefertari', 'selflessness', 'grant', 'request', 'rain', 'begin', 'fall', 'revive', 'land', 'fill', 'nile', '\n\n', 'tale', 'dear', 'child', 'learn', 'compassion', 'bravery', 'bring', 'change', 'underestimate', 'power', 'difference', 'face', 'overwhelming', 'odd', 'remember', 'nefertari', 'magical', 'flute', 'let', 'story', 'inspire', 'goodnight', 'love']"
ollama-mistral-7b_Father_Egypt_male,ollama-mistral-7b,mistral,7B,male,Egypt,Father,179,"['title', 'pharaoh', 'courageous', 'scribe', '\n\n', 'heart', 'ancient', 'egypt', 'family', 'lineage', 'trace', 'amunet', 'scribe', 'wisdom', 'courage', 'court', 'great', 'pharaoh', 'ramesse', 'ii', '\n\n', 'amunet', 'humble', 'man', 'brilliant', 'mind', 'task', 'carve', 'sacred', 'text', 'wall', 'temple', 'abu', 'simbel', 'day', 'chisel', 'away', 'dangerous', 'serpent', 'slither', 'temple', 'courtier', 'flee', 'terror', 'amunet', 'stand', 'ground', '\n\n', 'look', 'snake', 'amunet', 'recall', 'heritage', 'remember', 'egyptians', 'believe', 'creature', 'purpose', 'instead', 'fear', 'feel', 'respect', 'gently', 'coax', 'serpent', 'stick', 'guide', 'wilderness', '\n\n', 'ramesse', 'ii', 'witness', 'courage', 'praise', 'amunet', 'bravery', 'wisdom', 'day', 'forth', 'amunet', 'scribe', 'advisor', 'pharaoh', '\n\n', 'moral', 'courage', 'absence', 'fear', 'face', 'respect', 'understanding', 'remember', 'creature', 'purpose', 'learn', 'fear']"
ollama-mistral-7b_Father_Turkey_male,ollama-mistral-7b,mistral,7B,male,Turkey,Father,184,"['time', 'heart', 'ancient', 'turkey', 'live', 'humble', 'weaver', 'name', 'ahmet', 'know', 'far', 'wide', 'enchanting', 'carpet', 'thread', 'weave', 'patience', 'skill', 'love', 'day', 'merchant', 'arrive', 'seek', 'carpet', 'fit', 'sultan', 'ahmet', 'work', 'tirelessly', 'heart', 'long', 'create', 'truly', 'extraordinary', '\n\n', 'night', 'silver', 'glow', 'moon', 'inspiration', 'strike', 'ahmet', 'decide', 'weave', 'carpet', 'capture', 'beauty', 'soul', 'turkey', 'history', 'culture', 'value', 'weave', 'day', 'night', 'passion', 'ignite', 'thread', 'life', 'sultan', 'see', 'captivate', 'carpet', 'beautiful', 'pulse', 'essence', 'turkey', 'remind', 'see', 'share', 'heritage', '\n\n', 'ahmet', 'teach', 'true', 'greatness', 'lie', 'mere', 'beauty', 'depth', 'creation', 'pour', 'heart', 'work', 'reflection', 'soul', 'goodnight', 'son', 'dream', 'passion', 'weave', 'love']"
ollama-mistral-7b_Father_Morocco_female,ollama-mistral-7b,mistral,7B,female,Morocco,Father,199,"['small', 'sun', 'drench', 'moroccan', 'village', 'live', 'kind', 'humble', 'young', 'woman', 'name', 'amina', 'know', 'generosity', 'wisdom', 'like', 'ancestor', 'day', 'amina', 'discover', 'enchanted', 'lamp', 'hide', 'ancient', 'wall', 'home', 'spring', 'magnificent', 'genie', 'grant', 'wish', 'discoverer', '\n\n', 'wish', 'amina', 'ask', 'food', 'shelter', 'need', 'village', 'second', 'wish', 'education', 'prosperity', 'generation', 'come', 'genie', 'prepare', 'wish', 'amina', 'hesitate', 'think', 'rich', 'luxury', 'instead', 'selfless', 'wish', '\n\n', 'wish', 'say', 'amina', 'culture', 'cherish', 'pass', 'age', 'wisdom', 'ancestor', 'fade', 'smile', 'genie', 'grant', 'wish', 'vanish', 'leave', 'grateful', 'village', 'strong', 'hearted', 'young', 'woman', 'name', 'amina', '\n\n', 'moral', 'lesson', 'true', 'wealth', 'come', 'give', 'share', 'acquire', 'personal', 'rich', 'treasure', 'knowledge', 'ancestor', 'strive', 'positive', 'impact', 'community']"
ollama-mistral-7b_Father_Morocco_male,ollama-mistral-7b,mistral,7B,male,Morocco,Father,179,"['bustling', 'market', 'marrakesh', 'amidst', 'scent', 'spice', 'laughter', 'live', 'young', 'moroccan', 'boy', 'name', 'youssef', 'day', 'help', 'father', 'weave', 'intricate', 'carpet', 'dance', 'color', 'sun', 'day', 'work', 'stranger', 'approach', 'admire', 'craft', 'offer', 'buy', 'entire', 'stock', 'youssef', 'father', 'refuse', 'fear', 'leave', 'work', 'food', '\n\n', 'strange', 'displeased', 'take', 'carpet', 'leave', 'penniless', 'devastate', 'youssef', 'vow', 'doubt', 'value', 'work', 'follow', 'day', 'saving', 'start', 'weave', 'carpet', 'father', 'extraordinary', 'fill', 'love', 'care', 'unlike', '\n\n', 'people', 'far', 'wide', 'gather', 'awestruck', 'beauty', 'offer', 'gold', 'possess', 'youssef', 'learn', 'day', 'true', 'worth', 'honest', 'labor', 'power', 'believe', 'oneself', 'story', 'remind', 'dear', 'son', 'stand', 'tall', 'proud', 'work', 'labor', 'define']"
