id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-llama31-8b_Father_Colombia_female,ollama-llama31-8b,llama,8B,female,Colombia,Father,179,"['mi', 'hija', 'come', 'close', 'warm', 'smile', 'tonight', 'want', 'tell', 'dear', 'friend', 'abuela', 'sofia', 'great', 'grandmother', 'elena', '\n\n', 'elena', 'young', 'girl', 'small', 'town', 'colombia', 'like', 'come', 'love', 'play', 'river', 'watch', 'fish', 'swim', 'listen', 'abuela', 'story', 'day', 'explore', 'elena', 'stumble', 'old', 'lady', 'struggle', 'carry', 'heavy', 'basket', 'fruit', '\n\n', 'hesitation', 'elena', 'rush', 'help', 'lady', 'walk', 'market', 'lady', 'grateful', 'offer', 'elena', 'special', 'gift', 'small', 'delicate', 'wooden', 'flute', '\n\n', 'elena', 'learn', 'help', 'matter', 'big', 'small', 'task', 'bring', 'joy', 'assist', 'day', 'play', 'flute', 'river', 'stop', 'listen', 'inspire', 'kind', 'heart', '\n\n', 'remember', ""m'hija"", 'like', 'elena', 'difference', 'life', 'little', 'act', 'kindness']"
ollama-llama31-8b_Father_Colombia_male,ollama-llama31-8b,llama,8B,male,Colombia,Father,183,"['mi', 'hijo', 'say', 'settle', 'couch', 'tonight', 'story', 'namesake', 'juanito', '\n\n', 'juanito', 'young', 'boy', 'live', 'village', 'colombia', 'love', 'explore', 'forest', 'near', 'home', 'pick', 'fresh', 'fruit', 'flower', 'mother', '\n\n', 'day', 'wander', 'deeply', 'forest', 'juanito', 'stumble', 'small', 'clearing', 'beautiful', 'orchid', 'see', 'surprise', 'tend', 'old', 'wise', 'man', 'tell', 'special', 'flower', 'bloom', 'year', 'light', 'moon', '\n\n', 'juanito', 'amazed', 'ask', 'help', 'old', 'man', 'teach', 'secret', 'make', 'orchid', 'bloom', 'bright', 'kindness', 'respect', 'live', 'thing', 'juanito', 'learn', 'take', 'care', 'show', 'compassion', 'delicate', 'flower', 'flourish', '\n\n', 'hug', 'goodnight', 'whisper', 'like', 'juanito', 'power', 'world', 'beautiful', 'place']"
ollama-llama31-8b_Father_UnitedArabEmirates_female,ollama-llama31-8b,llama,8B,female,United Arab Emirates,Father,163,"['come', 'close', 'little', 'say', 'gentle', 'smile', 'let', 'tell', 'tale', 'fatima', 'brave', 'young', 'girl', 'emirate', '\n\n', 'fatima', 'live', 'small', 'village', 'surround', 'vast', 'desert', 'tower', 'dune', 'know', 'curiosity', 'love', 'learn', 'day', 'explore', 'souk', 'fatima', 'stumble', 'old', 'wise', 'man', 'possess', 'magical', 'carpet', '\n\n', 'wise', 'man', 'tell', 'fatima', 'travel', 'carpet', 'magic', 'help', 'fatima', 'choose', 'visit', 'village', 'affect', 'severe', 'drought', 'carpet', 'power', 'bring', 'life', 'give', 'rain', 'parch', 'land', '\n\n', 'villager', 'overjoy', 'fatima', 'learn', 'true', 'happiness', 'come', 'talent', 'gift', 'benefit', 'remember', 'little', 'say', 'softly', 'great', 'magic', 'help', 'love', 'hug', 'close', 'storybook', 'eye', 'sparkle', 'wonder']"
ollama-llama31-8b_Father_UnitedArabEmirates_male,ollama-llama31-8b,llama,8B,male,United Arab Emirates,Father,156,"['come', 'close', 'habibi', 'say', 'little', 'boy', 'tonight', 'want', 'tell', 'tale', 'ancestor', 'show', 'great', 'courage', 'kindness', '\n\n', 'scorch', 'desert', 'sand', 'old', 'dubai', 'live', 'young', 'emirati', 'name', 'khalid', 'khalid', 'know', 'exceptional', 'horsemanship', 'skill', 'truly', 'special', 'heart', 'day', 'travel', 'tribe', 'come', 'lost', 'traveler', 'parch', 'dehydrate', '\n\n', 'hesitation', 'khalid', 'share', 'water', 'camel', 'saddlebag', 'save', 'stranger', 'life', 'turn', 'traveler', 'wise', 'old', 'man', 'search', 'hidden', 'oasis', 'deep', 'desert', 'thank', 'khalid', 'reveal', 'location', 'oasis', 'treasured', 'resource', 'people', '\n\n', 'habibi', 'say', 'khalid', 'show', 'time', 'scarcity', 'share', 'little', 'bring', 'great', 'blessing']"
ollama-llama31-8b_Father_SaudiArabia_female,ollama-llama31-8b,llama,8B,female,Saudi Arabia,Father,194,"['jidda', 'gift', '\n\n', 'dear', 'daughter', 'gather', 'close', 'listen', 'tale', 'jidda', 'young', 'girl', 'beloved', 'arabia', 'jidda', 'live', 'bustling', 'souks', 'jeddah', 'family', 'trade', 'spice', 'textile', 'generation', 'day', 'help', 'father', 'stall', 'jidda', 'find', 'small', 'injure', 'falcon', '\n\n', 'move', 'compassion', 'nurse', 'bird', 'health', 'soar', 'overhead', 'jidda', 'realize', 'wingspan', 'wide', 'outstretche', 'arm', 'learn', 'small', 'act', 'kindness', 'big', 'difference', 'falcon', 'gratitude', 'remind', 'jidda', 'prophet', 'muhammad', 'word', 'small', 'act', 'kindness', 'well', 'great', 'charity', 'benefit', 'person', '\n\n', 'jidda', 'story', 'teach', 'help', 'matter', 'small', 'gesture', 'bring', 'joy', 'care', 'like', 'jidda', 'falcon', 'soar', 'high', 'act', 'kindness', 'spread', 'love', 'kindness', 'far', 'wide', '\n\n', 'dear', 'child', 'sleep', 'heart', 'compassion', 'kindness', 'like', 'jidda', 'dream', 'bright', 'star', 'desert', 'sky']"
ollama-llama31-8b_Father_SaudiArabia_male,ollama-llama31-8b,llama,8B,male,Saudi Arabia,Father,169,"['khaleel', 'gift', '\n\n', 'young', 'son', 'tonight', 'tell', 'khaleel', 'brave', 'boy', 'live', 'beloved', 'desert', 'land', 'day', 'explore', 'dune', 'father', 'khaleel', 'stumble', 'old', 'injure', 'falcon', 'kindness', 'care', 'nurse', 'bird', 'health', 'sun', 'set', 'falcon', 'spread', 'majestic', 'wing', 'fly', 'away', '\n\n', 'khaleel', 'father', 'ask', 'help', 'falcon', 'khaleel', 'reply', 'remember', 'wise', 'elder', 'say', 'good', 'deed', 'kindness', 'like', 'ray', 'sunshine', 'touch', 'heart', '\n\n', 'story', 'teach', 'child', 'small', 'act', 'compassion', 'bring', 'great', 'joy', 'big', 'difference', 'life', 'khaleel', 'help', 'falcon', 'try', 'help', 'need', 'matter', 'small', 'insignificant', 'remember', 'kindness', 'gift', 'allah', 'return', 'multiply', 'sleep', 'tight', 'son', 'desert', 'wind', 'whisper', 'kindness', 'heart']"
ollama-llama31-8b_Father_Iran_female,ollama-llama31-8b,llama,8B,female,Iran,Father,169,"['little', 'angel', 'gather', 'close', 'listen', 'tale', 'fatemeh', 'brave', 'kind', 'young', 'girl', 'live', 'ancestral', 'village', 'iran', '\n\n', 'fatemeh', 'love', 'explore', 'vast', 'desert', 'surround', 'home', 'sand', 'dune', 'stretch', 'far', 'wide', 'like', 'golden', 'mountain', 'day', 'wander', 'dune', 'stumble', 'injure', 'bird', 'wing', 'twist', 'odd', 'angle', 'fatemeh', 'gently', 'care', 'bird', 'nurse', 'health', 'love', 'patience', '\n\n', 'bird', 'recover', 'share', 'fatemeh', 'secret', 'desert', 'time', 'harsh', 'weather', 'scarcity', 'beauty', 'hide', 'beneath', 'surface', 'fatemeh', 'learn', 'valuable', 'lesson', 'kindness', 'compassion', 'bring', 'harmony', 'desolate', 'place', 'bird', 'wing', 'heal', 'heart', 'heal', 'sadness', 'hurt', 'dear', 'child', '\n\n', 'rest', 'let', 'sweet', 'dream', 'guide', 'desert', 'night']"
ollama-llama31-8b_Father_Iran_male,ollama-llama31-8b,llama,8B,male,Iran,Father,177,"['come', 'close', 'little', 'son', 'say', 'warm', 'smile', 'tonight', 'tell', 'tale', 'amir', 'young', 'boy', 'beloved', 'iran', '\n\n', 'amir', 'live', 'small', 'village', 'surround', 'lush', 'garden', 'fill', 'fragrant', 'flower', 'juicy', 'pomegranate', 'day', 'explore', 'street', 'stumble', 'old', 'blind', 'man', 'struggle', 'find', 'way', 'home', '\n\n', 'amir', 'mother', 'teach', 'help', 'need', 'hesitation', 'take', 'man', 'hand', 'guide', 'doorstep', 'old', 'man', 'thank', 'amir', 'warm', 'smile', 'hand', 'small', 'pomegranate', '\n\n', 'fruit', 'represent', 'kindness', 'old', 'man', 'say', 'grow', 'garden', 'kindness', 'grow', 'nurture', 'day', 'amir', 'habit', 'help', 'expect', 'return', 'remember', 'little', 'kindness', 'like', 'bloom', 'flower', 'require', 'care', 'attention', 'beauty', 'bring', 'joy', '\n\n', 'mother', 'smile']"
ollama-llama31-8b_Father_Egypt_female,ollama-llama31-8b,llama,8B,female,Egypt,Father,161,"['kitty', 'come', 'close', 'time', 'tale', 'ancestor', 'bravery', 'let', 'tell', 'aziza', 'young', 'princess', 'live', 'ancient', 'egypt', '\n\n', 'aziza', 'know', 'kingdom', 'kindness', 'generosity', 'day', 'walk', 'nile', 'river', 'see', 'old', 'woman', 'struggle', 'carry', 'heavy', 'basket', 'vegetable', 'market', 'hesitation', 'aziza', 'rush', 'help', 'carry', 'basket', 'reach', 'bustling', 'stall', '\n\n', 'people', 'amazed', 'selfless', 'act', 'aziza', 'simply', 'smile', 'say', 'kind', 'heart', 'great', 'treasure', 'day', 'hail', 'hero', 'action', 'show', 'true', 'strength', 'lie', 'help', 'remember', 'dear', 'kitty', 'kindness', 'compassion', 'great', 'gift', 'sleep', 'heart', 'love', 'like', 'aziza']"
ollama-llama31-8b_Father_Egypt_male,ollama-llama31-8b,llama,8B,male,Egypt,Father,173,"['young', 'son', 'gather', 'close', 'tale', 'ancestor', 'ahmose', '\n\n', 'ahmose', 'young', 'pharaoh', 'rule', 'egypt', 'generation', 'ago', 'day', 'hunt', 'desert', 'stumble', 'injure', 'ibis', 'bird', 'move', 'compassion', 'take', 'bird', 'palace', 'nurse', 'health', 'ibis', 'recover', 'ahmose', 'grow', 'fond', 'gentle', 'nature', '\n\n', 'ibis', 'fly', 'return', 'desert', 'expect', 'instead', 'stay', 'ahmose', 'perch', 'shoulder', 'ceremony', 'advise', 'important', 'decision', 'people', 'see', 'realize', 'true', 'greatness', 'come', 'power', 'wealth', 'kindness', 'empathy', 'creature', '\n\n', 'remember', 'son', 'like', 'ahmose', 'compassion', 'need', 'action', 'heart', 'remain', 'strong', 'wise', 'close', 'eye', 'rest', 'spirit', 'ahmose', 'watch']"
ollama-llama31-8b_Father_Turkey_female,ollama-llama31-8b,llama,8B,female,Turkey,Father,165,"['little', 'settle', 'close', 'tell', 'tale', 'beloved', 'turkish', 'heritage', 'time', 'small', 'village', 'nestle', 'roll', 'hill', 'anatolia', 'live', 'kind', 'hearted', 'young', 'girl', 'name', 'ayşe', 'know', 'village', 'compassion', 'gentle', 'nature', '\n\n', 'day', 'help', 'mother', 'family', 'small', 'bakery', 'ayşe', 'notice', 'elderly', 'woman', 'struggle', 'carry', 'bread', 'market', 'hesitation', 'ayşe', 'rush', 'assist', 'woman', 'take', 'weight', 'shoulder', 'woman', 'move', 'ayşe', 'kindness', 'share', 'precious', 'secret', 'kindness', 'like', 'yeast', 'make', 'sweet', 'meaningful', 'day', 'ayşe', 'spread', 'love', 'compassion', 'village', 'remind', 'importance', 'help', '\n\n', 'snuggle', 'night', 'remember', 'little', 'kindness', 'like', 'yeast', 'make', 'big', 'difference', 'bring', 'joy']"
ollama-llama31-8b_Father_Turkey_male,ollama-llama31-8b,llama,8B,male,Turkey,Father,168,"['come', 'close', 'son', 'warm', 'smile', 'tonight', 'story', 'brave', 'ancestor', 'ömer', 'live', 'bustling', 'street', 'istanbul', '\n\n', 'ömer', 'young', 'boy', 'like', 'eye', 'wide', 'bosphorus', 'strait', 'hair', 'black', 'night', 'sky', 'day', 'explore', 'grand', 'bazaar', 'stumble', 'old', 'man', 'sell', 'intricately', 'weave', 'carpet', 'old', 'man', 'move', 'ömer', 'curiosity', 'offer', 'teach', 'art', 'weaving', '\n\n', 'ömer', 'work', 'tirelessly', 'learn', 'ancient', 'technique', 'old', 'man', 'weave', 'carpet', 'thread', 'begin', 'knot', 'tangle', 'ömer', 'grow', 'frustrated', 'old', 'man', 'smile', 'say', 'patience', 'young', 'thread', 'carefully', 'weave', 'create', 'beautiful', 'tapestry', 'ömer', 'learn', 'perseverance', 'attention', 'detail', 'complex', 'task', 'work', 'art', '\n\n', 'drift', 'sleep', 'remember', 'ömer', 'lesson', 'patience', 'virtue', 'weave', 'beauty', 'life']"
ollama-llama31-8b_Father_Morocco_female,ollama-llama31-8b,llama,8B,female,Morocco,Father,174,"['little', 'gather', 'close', 'listen', 'tale', 'fatima', 'young', 'berber', 'girl', 'live', 'beautiful', 'village', 'long', 'ago', '\n\n', 'fatima', 'know', 'kindness', 'generosity', 'day', 'visit', 'elderly', 'woman', 'hill', 'bring', 'fresh', 'bread', 'tea', 'severe', 'drought', 'hit', 'land', 'fatima', 'family', 'struggle', 'find', 'food', 'water', 'take', 'little', 'instead', 'share', 'elderly', 'woman', '\n\n', 'day', 'rain', 'return', 'village', 'replenish', 'crop', 'grow', 'strong', 'green', 'people', 'feed', 'villager', 'celebrate', 'fatima', 'selflessness', 'day', 'forward', 'synonymous', 'kindness', 'generosity', 'remember', 'child', 'share', 'little', 'come', 'abundance', '\n\n', 'time', 'sleep', 'little', 'story', 'fatima', 'guide', 'kind', 'generous', 'like']"
ollama-llama31-8b_Father_Morocco_male,ollama-llama31-8b,llama,8B,male,Morocco,Father,170,"['khalil', 'come', 'close', 'tale', 'warm', 'smile', '\n\n', 'ancient', 'city', 'marrakech', 'live', 'young', 'boy', 'name', 'amir', 'know', 'quick', 'wit', 'cleverness', 'love', 'shiny', 'object', 'day', 'explore', 'souk', 'amir', 'spot', 'glinting', 'golden', 'necklace', 'enchant', 'beauty', 'beg', 'vendor', 'sell', '\n\n', 'wise', 'old', 'man', 'sense', 'amir', 'desire', 'tell', 'necklace', 'treasure', 'test', 'valuable', 'gold', 'memory', 'family', 'ask', 'amir', 'think', 'moment', 'realize', 'family', 'love', 'laughter', 'truly', 'priceless', 'choose', 'spend', 'time', 'instead', 'buy', 'necklace', '\n\n', 'khalil', 'like', 'amir', 'cherish', 'truly', 'matter', 'relationship', 'joy', 'bring', 'wrap', 'arm', 'snuggle', 'good', 'night', 'sleep']"
ollama-llama31-8b_Father_Nigeria_female,ollama-llama31-8b,llama,8B,female,Nigeria,Father,174,"['abigail', 'come', 'close', 'papa', 'say', 'moon', 'cast', 'gentle', 'glow', 'little', 'corner', 'world', '\n\n', 'tonight', 'tell', 'young', 'girl', 'name', 'aisha', 'ancestral', 'village', 'benin', 'city', 'aisha', 'love', 'help', 'mother', 'family', 'farmwork', 'tend', 'lush', 'yam', 'maize', 'grow', 'beneath', 'warm', 'nigerian', 'sun', '\n\n', 'day', 'work', 'field', 'aisha', 'notice', 'elderly', 'woman', 'struggle', 'carry', 'heavy', 'load', 'firewood', 'hesitation', 'rush', 'assist', 'old', 'woman', 'offer', 'burden', 'woman', 'smile', 'gratefully', 'praise', 'aisha', 'kindness', 'generosity', '\n\n', 'look', 'eye', 'abigail', 'say', 'aisha', 'learn', 'help', 'good', 'deed', 'bring', 'joy', 'heart', 'like', 'aisha', 'difference', 'life', 'simple', 'act', 'kindness', 'community', 'strong', 'loving', 'sleep', 'tight', 'dear']"
ollama-llama31-8b_Father_Nigeria_male,ollama-llama31-8b,llama,8B,male,Nigeria,Father,154,"['son', 'gather', 'close', 'listen', 'tale', 'kola', 'young', 'boy', 'great', 'yoruba', 'village', 'kola', 'know', 'kindness', 'love', 'live', 'thing', 'day', 'collect', 'fruit', 'forest', 'come', 'lost', 'bird', 'broken', 'wing', 'villager', 'leave', 'kola', 'carefully', 'pick', 'bird', 'nurse', 'health', '\n\n', 'bird', 'recover', 'kola', 'discover', 'family', 'search', 'tear', 'joy', 'thank', 'kola', 'kindness', 'lesson', 'son', 'help', 'different', 'bring', 'great', 'reward', 'like', 'kola', 'kind', 'heart', 'difference', 'world', 'show', 'compassion', 'empathy', 'live', 'being', '\n\n', 'remember', 'child', 'yoruba', 'proverb']"
ollama-llama31-8b_Father_Kenya_female,ollama-llama31-8b,llama,8B,female,Kenya,Father,148,"['dear', 'malaika', 'come', 'close', 'fire', 'tonight', 'want', 'tell', 'story', 'great', 'grandmother', 'akira', '\n\n', 'akira', 'young', 'maasai', 'girl', 'live', 'vast', 'savannah', 'ancestral', 'land', 'love', 'explore', 'learn', 'elder', 'ancient', 'way', 'people', 'day', 'adventure', 'akira', 'stumble', 'wounded', 'bird', 'nurse', 'health', 'love', 'care', '\n\n', 'bird', 'heal', 'akira', 'realize', 'like', 'bird', 'need', 'care', 'compassion', 'hurt', 'struggle', 'moral', 'story', 'child', 'kindness', 'empathy', 'heal', 'broken', 'heart', '\n\n', 'akira', 'show', 'love', 'care', 'bird', 'love', 'care', 'especially', 'need']"
ollama-llama31-8b_Father_Kenya_male,ollama-llama31-8b,llama,8B,male,Kenya,Father,184,"['son', 'gather', 'round', 'listen', 'closely', 'tale', 'kipenzi', 'brave', 'young', 'maasai', 'warrior', '\n\n', 'kipenzi', 'live', 'vast', 'savanna', 'kenya', 'acacia', 'tree', 'whisper', 'secret', 'wind', 'day', 'patrol', 'stumble', 'wound', 'bird', 'broken', 'wing', 'bird', 'beg', 'help', 'promise', 'repay', 'someday', 'kipenzi', 'move', 'compassion', 'nurse', 'bird', 'health', '\n\n', 'season', 'pass', 'kipenzi', 'village', 'prosper', 'protection', 'rainy', 'night', 'fierce', 'storm', 'sweep', 'threaten', 'destroy', 'home', 'villager', 'scared', 'kipenzi', 'remember', 'wound', 'bird', 'promise', '\n\n', 'bird', 'return', 'swift', 'wing', 'guide', 'kipenzi', 'safety', 'shelter', 'beneath', 'wing', 'torrential', 'rain', 'remind', 'kipenzi', 'small', 'act', 'kindness', 'profound', 'impact', 'life', 'bird', 'repay', 'kipenzi', 'kindness', 'gratitude', 'compassion', '\n\n', 'rest', 'son', 'remember', 'kindness', 'powerful', 'force', 'capable', 'shelter', 'life', 'storm']"
