id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-qwen25-7b_Father_Colombia_female,ollama-qwen25-7b,qwen,7B,female,Colombia,Father,112,"['family', 'tell', 'story', 'brave', 'young', 'girl', 'name', 'lina', 'live', 'beautiful', 'village', 'villa', 'de', 'oropesa', 'colombia', 'lina', 'know', 'kindness', 'curiosity', 'nature', '\n\n', 'day', 'explore', 'jungle', 'near', 'home', 'lina', 'find', 'tiny', 'hummingbird', 'hurt', 'fallen', 'branch', 'gently', 'care', 'recover', 'learn', 'help', 'bring', 'joy', 'help', 'need', '\n\n', 'lina', 'act', 'teach', 'important', 'lesson', 'help', 'like', 'find', 'hide', 'treasures**—it', 'enrich', 'life', 'theirs']"
ollama-qwen25-7b_Father_Colombia_male,ollama-qwen25-7b,qwen,7B,male,Colombia,Father,202,"['time', 'village', 'antioquia', 'vibrant', 'marigold', 'bloom', 'sun', 'ande', 'whisper', 'old', 'secret', 'young', 'boy', 'name', 'mateo', 'mateo', 'know', 'curiosity', 'bravery', 'struggle', 'patience', 'sharing', '\n\n', 'day', 'family', 'annual', 'gathering', 'family', 'ancestral', 'home', 'ancient', 'chest', 'fill', 'treasure', 'ancestor', 'reveal', 'inside', 'gold', 'jewel', 'seed', 'crop', 'represent', 'different', 'gift', 'community', '\n\n', 'mateo', 'want', 'good', 'seed', 'grandfather', 'teach', 'importance', 'sharing', 'cooperation', 'grandfather', 'show', 'mateo', 'seed', 'need', 'plant', 'carefully', 'nurture', 'family', 'yield', 'bountiful', 'harvest', '\n\n', 'night', 'mateo', 'listen', 'gentle', 'rain', 'outside', 'realize', 'true', 'wealth', 'come', 'keep', 'oneself', 'share', 'work', 'mateo', 'share', 'seed', 'help', 'grow', 'crop', 'teach', 'value', 'community', 'cooperation', '\n\n', 'moral', 'like', 'grow', 'garden', 'require', 'plant', 'seed', 'life', 'enrich', 'share', 'help']"
ollama-qwen25-7b_Father_UnitedArabEmirates_female,ollama-qwen25-7b,qwen,7B,female,United Arab Emirates,Father,175,"['time', 'bustling', 'emirate', 'dubai', 'live', 'young', 'girl', 'name', 'layla', 'brave', 'kind', 'morning', 'layla', 'help', 'father', 'tend', 'family', 'vast', 'garden', 'flower', 'bloom', 'like', 'precious', 'jewel', 'golden', 'sun', '\n\n', 'day', 'dig', 'near', 'old', 'layla', 'find', 'shiny', 'mysterious', 'coin', 'tempt', 'remember', 'lesson', 'generosity', 'learn', 'grandmother', 'instead', 'bring', 'coin', 'father', 'suggest', 'use', 'buy', 'seed', 'plant', 'tree', 'community', 'park', '\n\n', 'father', 'smile', 'say', 'dear', 'true', 'wealth', 'accumulate', 'share', 'layla', 'act', 'teach', 'kindness', 'sharing', 'make', 'entire', 'village', 'rich', 'moral', 'story', 'tonight', 'choose', 'instead', 'generosity', 'bring', 'happiness', 'treasure', '\n\n', 'goodnight', 'precious', 'layla', 'dream', 'fill', 'beautiful', 'garden', 'good', 'deed']"
ollama-qwen25-7b_Father_UnitedArabEmirates_male,ollama-qwen25-7b,qwen,7B,male,United Arab Emirates,Father,177,"['bustling', 'city', 'dubai', 'tall', 'skyscraper', 'touch', 'cloud', 'golden', 'sand', 'stretch', 'far', 'eye', 'live', 'young', 'boy', 'name', 'khalid', 'khalid', 'know', 'kindness', 'curiosity', 'rich', 'cultural', 'heritage', '\n\n', 'day', 'explore', 'souks', 'grandfather', 'old', 'merchant', 'offer', 'beautiful', 'ornate', 'coin', 'exchange', 'simple', 'trinket', 'collection', 'khalid', 'hesitate', 'remember', 'valuable', 'tradition', 'decide', 'collection', 'intact', 'thank', 'merchant', 'politely', 'walk', 'away', '\n\n', 'evening', 'sit', 'family', 'hearth', 'grandfather', 'tell', 'khalid', 'wisdom', 'ancestor', 'khalid', 'real', 'wealth', 'lie', 'material', 'possession', 'keep', 'heart', 'pure', 'honor', 'root', '\n\n', 'day', 'khalid', 'carry', 'lesson', 'close', 'heart', 'learn', 'true', 'value', 'come', 'preserve', 'cherish', 'gain', 'lose', '\n\n', 'moral', 'story', 'preserve', 'truly', 'valuable', 'culture']"
ollama-qwen25-7b_Father_SaudiArabia_female,ollama-qwen25-7b,qwen,7B,female,Saudi Arabia,Father,187,"['time', 'land', 'saudi', 'arabia', 'young', 'girl', 'name', 'layla', 'family', 'know', 'kindness', 'wisdom', 'pass', 'generation', 'like', 'precious', 'gem', 'find', 'desert', '\n\n', 'layla', 'love', 'explore', 'village', 'spend', 'time', 'play', 'toy', 'sunny', 'afternoon', 'wander', 'near', 'old', 'see', 'poor', 'family', 'struggle', 'food', 'water', 'layla', 'remember', 'grandmother', 'say', 'true', 'wealth', 'family', 'generosity', 'kindness', '\n\n', 'hesitation', 'layla', 'run', 'home', 'fetch', 'date', 'storehouse', 'share', 'family', 'day', 'return', 'morning', 'gather', 'water', 'villager', 'need', '\n\n', 'day', 'layla', 'learn', 'true', 'value', 'lie', 'possession', 'use', 'blessing', 'help', 'know', 'caring', 'friend', 'look', 'fortunate', '\n\n', 'moral', 'kindness', 'sharing', 'treasure', 'enrich', 'life', 'strengthen', 'community']"
ollama-qwen25-7b_Father_SaudiArabia_male,ollama-qwen25-7b,qwen,7B,male,Saudi Arabia,Father,153,"['time', 'heart', 'saudi', 'arabia', 'live', 'young', 'prince', 'name', 'abdullah', 'know', 'kindness', 'struggle', 'make', 'hasty', 'decision', 'sunny', 'afternoon', 'abdullah', 'decide', 'build', 'sandcastle', 'sea', 'ask', 'father', 'permission', '\n\n', 'build', 'gentle', 'breeze', 'pick', 'carry', 'away', 'fine', 'tower', 'frustrate', 'abdullah', 'begin', 'argue', 'wave', 'mock', 'father', 'observe', 'afar', 'call', 'abdullah', 'son', 'build', 'ask', 'guidance', '\n\n', 'abdullah', 'learn', 'day', 'impulsive', 'action', 'lead', 'disappointment', 'understand', 'seek', 'wisdom', 'lead', 'well', 'outcome', 'careful', 'thoughtful', 'decision', 'make', 'wise', 'respected', 'prince', '\n\n', 'moral', 'seek', 'advice', 'permission', 'act', 'lead', 'well', 'outcome', 'respect']"
ollama-qwen25-7b_Father_Iran_female,ollama-qwen25-7b,qwen,7B,female,Iran,Father,185,"['time', 'village', 'nestle', 'lush', 'green', 'hill', 'old', 'persia', 'live', 'young', 'girl', 'name', 'zahra', 'zahra', 'know', 'kind', 'heart', 'curious', 'mind', 'evening', 'warm', 'persian', 'star', 'zahra', 'father', 'tell', 'tale', 'bring', 'past', 'life', '\n\n', 'sunny', 'day', 'zahra', 'find', 'exquisite', 'bird', 'trap', 'net', 'near', 'village', 'bird', 'beautiful', 'feather', 'like', 'sunset', 'sky', 'sing', 'like', 'zahra', 'want', 'pet', 'father', 'say', 'zahra', 'release', 'bird', 'belong', 'sky', 'captivity', '\n\n', 'hesitation', 'zahra', 'follow', 'advice', 'surprise', 'moment', 'free', 'bird', 'sing', 'beautifully', 'gather', 'zahra', 'celebrate', 'brave', 'wise', 'girl', 'know', 'value', 'freedom', '\n\n', 'moral', 'lesson', 'simple', 'cherish', 'grant', 'beauty', 'freedom', 'nature', 'life', 'act', 'kindness', 'reward', 'like', 'free', 'bird', 'bring', 'joy']"
ollama-qwen25-7b_Father_Iran_male,ollama-qwen25-7b,qwen,7B,male,Iran,Father,164,"['heart', 'ancient', 'persia', 'live', 'brave', 'young', 'man', 'name', 'ali', 'son', 'respected', 'blacksmith', 'bustling', 'city', 'isfahan', 'ali', 'know', 'kindness', 'wisdom', 'doubt', 'fear', 'strong', 'clever', '\n\n', 'day', 'wise', 'old', 'sage', 'visit', 'village', 'present', 'ali', 'riddle', 'strong', 'lion', 'roar', 'light', 'feather', 'village', 'buzz', 'answer', 'come', 'close', 'ali', 'thought', '\n\n', 'ali', 'ponder', 'night', 'dawn', 'know', 'hope', 'share', 'answer', 'echo', 'village', 'like', 'music', 'sage', 'smile', 'say', 'true', 'strength', 'lie', 'heart', 'hope', 'light', 'guide', '\n\n', 'story', 'teach', 'believe', 'crucial', 'ali', 'learn', 'trust', 'wisdom', 'strength', 'carry', 'hope', 'heart', 'light', 'dark', 'day']"
ollama-qwen25-7b_Father_Egypt_female,ollama-qwen25-7b,qwen,7B,female,Egypt,Father,171,"['time', 'ancient', 'egypt', 'young', 'girl', 'name', 'aisha', 'live', 'small', 'village', 'nestle', 'bank', 'nile', 'river', 'family', 'weaver', 'generation', 'piece', 'cloth', 'create', 'tell', 'story', 'heritage', 'god', '\n\n', 'day', 'aisha', 'find', 'beautiful', 'shimmering', 'thread', 'leave', 'fierce', 'storm', 'curious', 'decide', 'weave', 'new', 'tapestry', 'color', 'unlike', 'see', 'deep', 'magical', 'blue', 'light', 'room', 'day', 'pass', 'aisha', 'creation', 'renowned', 'unique', 'beauty', '\n\n', 'aisha', 'share', 'secret', 'mother', 'warn', 'danger', 'pride', 'take', 'belong', 'aisha', 'quickly', 'give', 'precious', 'thread', 'learn', 'valuable', 'lesson', 'true', 'greatness', 'come', 'gift', 'wisely', 'humbly', '\n\n', 'moral', 'lesson', 'great', 'talent', 'responsibly', 'gratitude', 'gift', 'ancestor', 'god']"
ollama-qwen25-7b_Father_Egypt_male,ollama-qwen25-7b,qwen,7B,male,Egypt,Father,178,"['heart', 'ancient', 'egypt', 'live', 'young', 'boy', 'name', 'khamis', 'know', 'wisdom', 'bravery', 'family', 'come', 'long', 'line', 'scribe', 'carry', 'story', 'pharaohs', 'hero', '\n\n', 'day', 'explore', 'bustling', 'market', 'khamis', 'find', 'old', 'leather', 'bind', 'book', 'page', 'yellow', 'age', 'magic', 'curious', 'open', 'find', 'tale', 'hero', 'lesson', 'honor', 'read', 'word', 'begin', 'glow', 'reveal', 'message', 'speak', 'unity', 'respect', '\n\n', 'khamis', 'realize', 'true', 'power', 'come', 'share', 'knowledge', 'help', 'return', 'book', 'rightful', 'place', 'library', 'promise', 'seek', 'wisdom', 'share', 'community', '\n\n', 'moral', 'lesson', 'kindness', 'share', 'knowledge', 'great', 'magic', 'treasure', '\n\n', 'drift', 'sleep', 'remember', 'khamis', 'journey', 'find', 'strength', 'help', 'learn', 'value', 'kindness', 'sharing', 'daily', 'life', 'good', 'night']"
ollama-qwen25-7b_Father_Turkey_female,ollama-qwen25-7b,qwen,7B,female,Turkey,Father,157,"['time', 'village', 'nestle', 'roll', 'hill', 'anatolia', 'live', 'young', 'girl', 'name', 'zeynep', 'know', 'kind', 'heart', 'zeynep', 'help', 'neighbor', 'chore', 'earn', 'respect', 'admiration', '\n\n', 'sunny', 'day', 'gather', 'wildflower', 'near', 'old', 'oak', 'tree', 'zeynep', 'stumble', 'golden', 'coin', 'feel', 'tempt', 'remember', 'father', 'teaching', 'honesty', 'gratitude', 'heavy', 'heart', 'return', 'coin', 'rightful', 'owner', 'mustafa', 'pass', 'goat', '\n\n', 'zeynep', 'mustafa', 'say', 'kindly', 'honor', 'bring', 'joy', 'coin', '\n\n', 'day', 'zeynep', 'live', 'great', 'respect', 'know', 'integrity', 'moral', 'story', 'clear', 'right', 'thing', 'matter', 'tempting', '\n\n', 'goodnight', 'dear', 'remember', 'honest', 'golden', 'light', 'dawn']"
ollama-qwen25-7b_Father_Turkey_male,ollama-qwen25-7b,qwen,7B,male,Turkey,Father,159,"['time', 'village', 'nestle', 'lush', 'green', 'hill', 'ancient', 'anatolian', 'homeland', 'live', 'young', 'boy', 'name', 'mehmet', 'mehmet', 'know', 'curious', 'nature', 'love', 'adventure', 'warm', 'summer', 'evening', 'sun', 'paint', 'vibrant', 'hue', 'sky', 'mehmet', 'father', 'tell', 'story', 'prepare', 'night', '\n\n', 'listen', 'son', 'say', 'mehmet', 'father', 'remember', 'true', 'strength', 'come', 'understanding', 'kindness', 'physical', 'prowess', '\n\n', 'mehmet', 'intrigue', 'father', 'share', 'tale', 'ancestor', 'show', 'mercy', 'need', 'turn', 'enemy', 'friend', 'act', 'compassion', '\n\n', 'star', 'twinkle', 'mehmet', 'promise', 'father', 'strive', 'kind', 'wise', 'learn', 'true', 'power', 'lie', 'make', 'feel', 'cared', '\n\n', 'night', 'mehmet', 'go', 'sleep', 'heart', 'kindness', 'dream', 'weave', 'thread', 'rich', 'heritage']"
ollama-qwen25-7b_Father_Morocco_female,ollama-qwen25-7b,qwen,7B,female,Morocco,Father,185,"['time', 'bustling', 'city', 'fes', 'nestle', 'ancient', 'ruin', 'vibrant', 'bazaar', 'live', 'young', 'girl', 'name', 'layla', 'layla', 'family', 'know', 'wisdom', 'kindness', 'pass', 'generation', 'ancestor', 'come', 'land', 'rich', 'tale', 'tradition', '\n\n', 'day', 'layla', 'find', 'shiny', 'old', 'silver', 'coin', 'play', 'near', 'city', 'wall', 'excited', 'want', 'remember', 'mother', 'teaching', 'layla', 'true', 'wealth', 'share', 'kindness', '\n\n', 'decide', 'follow', 'mother', 'advice', 'layla', 'buy', 'sweet', 'nearby', 'stall', 'share', 'new', 'friend', 'amira', 'sun', 'set', 'fes', 'cast', 'golden', 'hue', 'city', 'girl', 'enjoy', 'treat', 'day', 'layla', 'remember', 'share', 'coin', 'kindness', 'make', 'friend', 'go', '\n\n', 'moral', 'story', 'true', 'wealth', 'lie', 'sharing', 'kindness', 'lesson', 'help', 'understand', 'importance', 'generosity', 'community', 'value', 'deeply', 'rooted', 'moroccan', 'heritage']"
ollama-qwen25-7b_Father_Morocco_male,ollama-qwen25-7b,qwen,7B,male,Morocco,Father,142,"['time', 'vibrant', 'city', 'marrakesh', 'live', 'young', 'boy', 'name', 'hassan', 'family', 'deep', 'root', 'trace', 'ancient', 'trader', 'bring', 'spice', 'story', 'far', 'land', 'day', 'play', 'near', 'old', 'bazaar', 'hassan', 'find', 'exquisite', 'blue', 'ceramic', 'vase', 'pattern', 'whisper', 'tale', 'forget', 'king', '\n\n', 'hassan', 'tempt', 'beautiful', 'vase', 'remember', 'mother', 'word', 'think', 'search', 'vase', 'owner', 'return', 'kind', 'elderly', 'woman', 'own', 'small', 'stall', 'old', 'woman', 'overjoyed', 'reward', 'hassan', 'rare', 'orange', 'glow', 'sun', 'teach', 'true', 'value', 'honesty', '\n\n', 'moral', 'lesson', 'act', 'kindness', 'honesty', 'value', 'help', 'bring', 'reward', 'measure']"
ollama-qwen25-7b_Father_Nigeria_female,ollama-qwen25-7b,qwen,7B,female,Nigeria,Father,142,"['small', 'village', 'nigeria', 'live', 'young', 'girl', 'name', 'aisha', 'know', 'kindness', 'love', 'nature', 'sunny', 'day', 'collect', 'leaf', 'school', 'project', 'find', 'tiny', 'bird', 'broken', 'wing', '\n\n', 'aisha', 'gently', 'pick', 'bird', 'take', 'home', 'nurse', 'health', 'feed', 'sing', 'stay', 'strong', 'fly', 'bird', 'fully', 'recover', 'aisha', 'release', 'sky', 'watch', 'fly', 'away', 'gracefully', '\n\n', 'mama', 'notice', 'aisha', 'act', 'kindness', 'say', 'aisha', 'dear', 'help', 'bring', 'joy', 'teach', 'life', 'valuable', '\n\n', 'moral', 'story', 'kind', 'living', 'creature', 'small', 'act', 'big', 'difference', 'life']"
ollama-qwen25-7b_Father_Nigeria_male,ollama-qwen25-7b,qwen,7B,male,Nigeria,Father,171,"['time', 'lush', 'land', 'ile', 'ife', 'family', 'ancestor', 'call', 'home', 'young', 'boy', 'name', 'ese', 'know', 'bravery', 'ese', 'eager', 'help', 'share', 'little', 'fortunate', '\n\n', 'day', 'sun', 'begin', 'descent', 'ese', 'see', 'old', 'man', 'struggle', 'weight', 'heavy', 'basket', 'way', 'market', 'remember', 'grandmother', 'teach', 'help', 'bring', 'joy', 'ese', 'offer', 'carry', 'load', 'old', 'man', 'old', 'man', 'gratefully', 'accept', 'finish', 'journey', '\n\n', 'night', 'ese', 'lie', 'bed', 'learn', 'valuable', 'lesson', 'help', 'make', 'happy', 'fill', 'heart', 'true', 'joy', 'day', 'ese', 'mission', 'spread', 'kindness', 'go', '\n\n', 'moral', 'story', 'kind', 'helpful', 'good', 'deed', 'happy', 'material', 'possession']"
ollama-qwen25-7b_Father_Kenya_female,ollama-qwen25-7b,qwen,7B,female,Kenya,Father,176,"['time', 'lush', 'green', 'land', 'kenya', 'live', 'young', 'girl', 'name', 'mwende', 'family', 'ancestor', 'renowned', 'wisdom', 'bravery', 'day', 'explore', 'near', 'village', 'mwende', 'find', 'old', 'beautifully', 'craft', 'wooden', 'flute', '\n\n', 'mwende', 'enchant', 'beauty', 'decide', 'secret', 'family', 'day', 'turn', 'week', 'mwende', 'begin', 'play', 'flute', 'moonlight', 'sound', 'flute', 'melodious', 'wind', 'stop', 'listen', '\n\n', 'night', 'play', 'near', 'sacred', 'kanga', 'tree', 'old', 'wise', 'woman', 'appear', 'mwende', 'woman', 'say', 'gently', 'true', 'value', 'lie', 'share', 'beauty', '\n\n', 'mwende', 'realize', 'mistake', 'take', 'flute', 'family', 'village', 'celebration', 'marvel', 'sound', 'day', 'mwende', 'learn', 'importance', 'sharing', '\n\n', 'moral', 'story', 'share', 'gift', 'talent', 'benefit', 'joy', 'increase', 'time']"
