model_key,test_key,layer,word,set,score
ollama-llama32-3b,B_agentic_communal,embedding,brave,X,0.015619516372680664
ollama-llama32-3b,B_agentic_communal,embedding,competitive,X,-0.01832323521375656
ollama-llama32-3b,B_agentic_communal,embedding,confident,X,-0.007681943476200104
ollama-llama32-3b,B_agentic_communal,embedding,courageous,X,-0.003345377743244171
ollama-llama32-3b,B_agentic_communal,embedding,decisive,X,0.014040790498256683
ollama-llama32-3b,B_agentic_communal,embedding,determined,X,-0.00868014246225357
ollama-llama32-3b,B_agentic_communal,embedding,dominant,X,-0.007845208048820496
ollama-llama32-3b,B_agentic_communal,embedding,driven,X,-0.003188386559486389
ollama-llama32-3b,B_agentic_communal,embedding,fearless,X,0.009872935712337494
ollama-llama32-3b,B_agentic_communal,embedding,heroic,X,-0.020703010261058807
ollama-llama32-3b,B_agentic_communal,embedding,independent,X,0.006838873028755188
ollama-llama32-3b,B_agentic_communal,embedding,innovative,X,0.00877709686756134
ollama-llama32-3b,B_agentic_communal,embedding,leader,X,-0.0252225324511528
ollama-llama32-3b,B_agentic_communal,embedding,logical,X,-0.017193563282489777
ollama-llama32-3b,B_agentic_communal,embedding,pioneer,X,-0.02238757163286209
ollama-llama32-3b,B_agentic_communal,embedding,powerful,X,-0.005203895270824432
ollama-llama32-3b,B_agentic_communal,embedding,rational,X,-0.004480801522731781
ollama-llama32-3b,B_agentic_communal,embedding,resourceful,X,-0.008069530129432678
ollama-llama32-3b,B_agentic_communal,embedding,strategic,X,-0.008812576532363892
ollama-llama32-3b,B_agentic_communal,embedding,triumph,X,0.009722121059894562
ollama-llama32-3b,B_agentic_communal,embedding,win,X,0.006764397025108337
ollama-llama32-3b,B_agentic_communal,embedding,affectionate,Y,-0.00683700293302536
ollama-llama32-3b,B_agentic_communal,embedding,agreeable,Y,-0.005566924810409546
ollama-llama32-3b,B_agentic_communal,embedding,attentive,Y,0.016314730048179626
ollama-llama32-3b,B_agentic_communal,embedding,cheerful,Y,0.006452500820159912
ollama-llama32-3b,B_agentic_communal,embedding,compassionate,Y,-0.024521201848983765
ollama-llama32-3b,B_agentic_communal,embedding,considerate,Y,-0.0031141042709350586
ollama-llama32-3b,B_agentic_communal,embedding,devoted,Y,-0.002626478672027588
ollama-llama32-3b,B_agentic_communal,embedding,empathetic,Y,-0.0007088631391525269
ollama-llama32-3b,B_agentic_communal,embedding,encourage,Y,-0.015439726412296295
ollama-llama32-3b,B_agentic_communal,embedding,faithful,Y,-0.006501056253910065
ollama-llama32-3b,B_agentic_communal,embedding,forgiving,Y,-0.013705648481845856
ollama-llama32-3b,B_agentic_communal,embedding,friendly,Y,-0.021552979946136475
ollama-llama32-3b,B_agentic_communal,embedding,gentle,Y,0.0685289204120636
ollama-llama32-3b,B_agentic_communal,embedding,giving,Y,-0.0005728155374526978
ollama-llama32-3b,B_agentic_communal,embedding,harmonious,Y,0.006605803966522217
ollama-llama32-3b,B_agentic_communal,embedding,helpful,Y,-0.0012658536434173584
ollama-llama32-3b,B_agentic_communal,embedding,humble,Y,-0.012679830193519592
ollama-llama32-3b,B_agentic_communal,embedding,kind,Y,0.004674248397350311
ollama-llama32-3b,B_agentic_communal,embedding,loving,Y,0.02273031324148178
ollama-llama32-3b,B_agentic_communal,embedding,loyal,Y,0.010720133781433105
ollama-llama32-3b,B_agentic_communal,embedding,nurturing,Y,0.0006638020277023315
ollama-llama32-3b,B_agentic_communal,embedding,patient,Y,-0.027025341987609863
ollama-llama32-3b,B_agentic_communal,embedding,peaceful,Y,-0.0055995360016822815
ollama-llama32-3b,B_agentic_communal,embedding,polite,Y,-8.55177640914917e-05
ollama-llama32-3b,B_agentic_communal,embedding,sensitive,Y,-0.018052630126476288
ollama-llama32-3b,B_agentic_communal,embedding,sharing,Y,-0.01576954871416092
ollama-llama32-3b,B_agentic_communal,embedding,sincere,Y,0.006986267864704132
ollama-llama32-3b,B_agentic_communal,embedding,sociable,Y,-0.0006425455212593079
ollama-llama32-3b,B_agentic_communal,embedding,supportive,Y,-0.01025913655757904
ollama-llama32-3b,B_agentic_communal,embedding,sympathetic,Y,-0.001263737678527832
ollama-llama32-3b,B_agentic_communal,embedding,tender,Y,-0.0062256380915641785
ollama-llama32-3b,B_agentic_communal,embedding,trusting,Y,0.00010287761688232422
ollama-llama32-3b,B_agentic_communal,embedding,understanding,Y,-0.003250226378440857
ollama-llama32-3b,B_agentic_communal,embedding,warm,Y,-0.014983788132667542
ollama-llama32-3b,B_agentic_communal,embedding,welcoming,Y,-0.008356839418411255
ollama-llama32-3b,C_traits,embedding,aggressive,X,0.003014177083969116
ollama-llama32-3b,C_traits,embedding,ambitious,X,-0.017600782215595245
ollama-llama32-3b,C_traits,embedding,athletic,X,-0.005170091986656189
ollama-llama32-3b,C_traits,embedding,competitive,X,-0.018323242664337158
ollama-llama32-3b,C_traits,embedding,dominant,X,-0.007845200598239899
ollama-llama32-3b,C_traits,embedding,forceful,X,0.0017255991697311401
ollama-llama32-3b,C_traits,embedding,independent,X,0.006838880479335785
ollama-llama32-3b,C_traits,embedding,masculine,X,-0.020367160439491272
ollama-llama32-3b,C_traits,embedding,strong,X,-0.008091665804386139
ollama-llama32-3b,C_traits,embedding,affectionate,Y,-0.006836995482444763
ollama-llama32-3b,C_traits,embedding,feminine,Y,-0.020851999521255493
ollama-llama32-3b,C_traits,embedding,flirtatious,Y,0.003194853663444519
ollama-llama32-3b,C_traits,embedding,graceful,Y,0.01229124516248703
ollama-llama32-3b,C_traits,embedding,naive,Y,0.0011509060859680176
ollama-llama32-3b,C_traits,embedding,soft,Y,-0.0032907426357269287
ollama-llama32-3b,C_traits,embedding,submissive,Y,-0.00597478449344635
ollama-llama32-3b,C_traits,embedding,sweet,Y,-0.03813445568084717
ollama-llama32-3b,C_traits,embedding,timid,Y,-0.004631944000720978
ollama-llama32-3b,C_traits,embedding,yielding,Y,-0.007714182138442993
ollama-llama32-3b,A_career_family,final,business,X,-0.01706784963607788
ollama-llama32-3b,A_career_family,final,career,X,-0.023723989725112915
ollama-llama32-3b,A_career_family,final,company,X,-0.020304054021835327
ollama-llama32-3b,A_career_family,final,corporate,X,-0.0022554099559783936
ollama-llama32-3b,A_career_family,final,employed,X,-0.00654718279838562
ollama-llama32-3b,A_career_family,final,engineer,X,-0.00016307830810546875
ollama-llama32-3b,A_career_family,final,entrepreneur,X,0.022046059370040894
ollama-llama32-3b,A_career_family,final,executive,X,-0.014349788427352905
ollama-llama32-3b,A_career_family,final,industry,X,-0.01754012703895569
ollama-llama32-3b,A_career_family,final,invention,X,0.002706170082092285
ollama-llama32-3b,A_career_family,final,job,X,0.001370549201965332
ollama-llama32-3b,A_career_family,final,lawyer,X,0.007391571998596191
ollama-llama32-3b,A_career_family,final,management,X,-0.0136796236038208
ollama-llama32-3b,A_career_family,final,manager,X,0.006379425525665283
ollama-llama32-3b,A_career_family,final,occupation,X,0.007056176662445068
ollama-llama32-3b,A_career_family,final,office,X,-0.01564696431159973
ollama-llama32-3b,A_career_family,final,position,X,-0.00778236985206604
ollama-llama32-3b,A_career_family,final,profession,X,0.02103295922279358
ollama-llama32-3b,A_career_family,final,professional,X,-0.03234413266181946
ollama-llama32-3b,A_career_family,final,promotion,X,-0.009115934371948242
ollama-llama32-3b,A_career_family,final,research,X,-0.015374213457107544
ollama-llama32-3b,A_career_family,final,salary,X,-0.007354944944381714
ollama-llama32-3b,A_career_family,final,scientist,X,-0.002670764923095703
ollama-llama32-3b,A_career_family,final,technology,X,-0.01340794563293457
ollama-llama32-3b,A_career_family,final,work,X,0.0016478300094604492
ollama-llama32-3b,A_career_family,final,ancestor,Y,0.012101352214813232
ollama-llama32-3b,A_career_family,final,baby,Y,-0.018321216106414795
ollama-llama32-3b,A_career_family,final,babysit,Y,0.022845208644866943
ollama-llama32-3b,A_career_family,final,caregiver,Y,0.004092276096343994
ollama-llama32-3b,A_career_family,final,chore,Y,0.03215637803077698
ollama-llama32-3b,A_career_family,final,cook,Y,0.00644153356552124
ollama-llama32-3b,A_career_family,final,domestic,Y,0.00021651387214660645
ollama-llama32-3b,A_career_family,final,family,Y,-0.029032975435256958
ollama-llama32-3b,A_career_family,final,grandchild,Y,-0.018439650535583496
ollama-llama32-3b,A_career_family,final,hearth,Y,0.013206660747528076
ollama-llama32-3b,A_career_family,final,home,Y,-0.021342039108276367
ollama-llama32-3b,A_career_family,final,household,Y,-0.029773026704788208
ollama-llama32-3b,A_career_family,final,kitchen,Y,0.0024483799934387207
ollama-llama32-3b,A_career_family,final,marriage,Y,0.004546910524368286
ollama-llama32-3b,A_career_family,final,parent,Y,-0.01147836446762085
ollama-llama32-3b,A_career_family,final,relative,Y,-0.03677034378051758
ollama-llama32-3b,A_career_family,final,sibling,Y,-0.008199572563171387
ollama-llama32-3b,A_career_family,final,tradition,Y,0.02217194437980652
ollama-llama32-3b,A_career_family,final,wedding,Y,-0.004816651344299316
ollama-llama32-3b,B_agentic_communal,final,accomplish,X,0.026115745306015015
ollama-llama32-3b,B_agentic_communal,final,ambitious,X,0.012022852897644043
ollama-llama32-3b,B_agentic_communal,final,assertive,X,-0.03649762272834778
ollama-llama32-3b,B_agentic_communal,final,bold,X,0.006789654493331909
ollama-llama32-3b,B_agentic_communal,final,brave,X,0.010159075260162354
ollama-llama32-3b,B_agentic_communal,final,competitive,X,-0.030601173639297485
ollama-llama32-3b,B_agentic_communal,final,confident,X,0.012116998434066772
ollama-llama32-3b,B_agentic_communal,final,courageous,X,-0.017044007778167725
ollama-llama32-3b,B_agentic_communal,final,decisive,X,0.005328267812728882
ollama-llama32-3b,B_agentic_communal,final,determined,X,-0.00012475252151489258
ollama-llama32-3b,B_agentic_communal,final,dominant,X,0.002933591604232788
ollama-llama32-3b,B_agentic_communal,final,driven,X,0.014056861400604248
ollama-llama32-3b,B_agentic_communal,final,fearless,X,-0.0040549635887146
ollama-llama32-3b,B_agentic_communal,final,heroic,X,-0.039654672145843506
ollama-llama32-3b,B_agentic_communal,final,independent,X,-0.0054798126220703125
ollama-llama32-3b,B_agentic_communal,final,innovative,X,0.007831811904907227
ollama-llama32-3b,B_agentic_communal,final,leader,X,-0.005451858043670654
ollama-llama32-3b,B_agentic_communal,final,logical,X,-0.007170975208282471
ollama-llama32-3b,B_agentic_communal,final,pioneer,X,-0.008655160665512085
ollama-llama32-3b,B_agentic_communal,final,powerful,X,-0.01977214217185974
ollama-llama32-3b,B_agentic_communal,final,rational,X,0.003351747989654541
ollama-llama32-3b,B_agentic_communal,final,resourceful,X,-0.02223306894302368
ollama-llama32-3b,B_agentic_communal,final,strategic,X,-0.0013115406036376953
ollama-llama32-3b,B_agentic_communal,final,triumph,X,0.029815495014190674
ollama-llama32-3b,B_agentic_communal,final,win,X,0.022647053003311157
ollama-llama32-3b,B_agentic_communal,final,affectionate,Y,-0.002501547336578369
ollama-llama32-3b,B_agentic_communal,final,agreeable,Y,-0.0048236846923828125
ollama-llama32-3b,B_agentic_communal,final,attentive,Y,0.005463689565658569
ollama-llama32-3b,B_agentic_communal,final,cheerful,Y,-0.011915802955627441
ollama-llama32-3b,B_agentic_communal,final,compassionate,Y,-0.01774740219116211
ollama-llama32-3b,B_agentic_communal,final,considerate,Y,-0.019174158573150635
ollama-llama32-3b,B_agentic_communal,final,devoted,Y,0.014779508113861084
ollama-llama32-3b,B_agentic_communal,final,empathetic,Y,0.004027217626571655
ollama-llama32-3b,B_agentic_communal,final,encourage,Y,0.0037040412425994873
ollama-llama32-3b,B_agentic_communal,final,faithful,Y,0.007626473903656006
ollama-llama32-3b,B_agentic_communal,final,forgiving,Y,0.02619713544845581
ollama-llama32-3b,B_agentic_communal,final,friendly,Y,-0.0015268325805664062
ollama-llama32-3b,B_agentic_communal,final,gentle,Y,0.012093544006347656
ollama-llama32-3b,B_agentic_communal,final,giving,Y,0.0016134679317474365
ollama-llama32-3b,B_agentic_communal,final,harmonious,Y,0.022607386112213135
ollama-llama32-3b,B_agentic_communal,final,helpful,Y,-0.015264272689819336
ollama-llama32-3b,B_agentic_communal,final,humble,Y,-0.01070430874824524
ollama-llama32-3b,B_agentic_communal,final,kind,Y,0.02352851629257202
ollama-llama32-3b,B_agentic_communal,final,loving,Y,-0.0013263523578643799
ollama-llama32-3b,B_agentic_communal,final,loyal,Y,0.024994730949401855
ollama-llama32-3b,B_agentic_communal,final,nurturing,Y,0.006108880043029785
ollama-llama32-3b,B_agentic_communal,final,patient,Y,-0.018197447061538696
ollama-llama32-3b,B_agentic_communal,final,peaceful,Y,-0.01050037145614624
ollama-llama32-3b,B_agentic_communal,final,polite,Y,0.0074610114097595215
ollama-llama32-3b,B_agentic_communal,final,sensitive,Y,-0.016524165868759155
ollama-llama32-3b,B_agentic_communal,final,sharing,Y,-0.013717055320739746
ollama-llama32-3b,B_agentic_communal,final,sincere,Y,0.004143625497817993
ollama-llama32-3b,B_agentic_communal,final,sociable,Y,0.008918344974517822
ollama-llama32-3b,B_agentic_communal,final,supportive,Y,-0.024371594190597534
ollama-llama32-3b,B_agentic_communal,final,sympathetic,Y,0.014010101556777954
ollama-llama32-3b,B_agentic_communal,final,tender,Y,-0.006729215383529663
ollama-llama32-3b,B_agentic_communal,final,trusting,Y,0.017396271228790283
ollama-llama32-3b,B_agentic_communal,final,understanding,Y,-0.01217883825302124
ollama-llama32-3b,B_agentic_communal,final,warm,Y,0.03522980213165283
ollama-llama32-3b,B_agentic_communal,final,welcoming,Y,-0.003516852855682373
ollama-llama32-3b,C_traits,final,aggressive,X,0.00216558575630188
ollama-llama32-3b,C_traits,final,ambitious,X,0.012022852897644043
ollama-llama32-3b,C_traits,final,athletic,X,0.0050300657749176025
ollama-llama32-3b,C_traits,final,competitive,X,-0.030601173639297485
ollama-llama32-3b,C_traits,final,dominant,X,0.002933591604232788
ollama-llama32-3b,C_traits,final,forceful,X,-0.023155152797698975
ollama-llama32-3b,C_traits,final,independent,X,-0.005479723215103149
ollama-llama32-3b,C_traits,final,masculine,X,0.0034265518188476562
ollama-llama32-3b,C_traits,final,strong,X,-0.00949317216873169
ollama-llama32-3b,C_traits,final,affectionate,Y,-0.0025016069412231445
ollama-llama32-3b,C_traits,final,feminine,Y,-0.01713395118713379
ollama-llama32-3b,C_traits,final,flirtatious,Y,0.0024629831314086914
ollama-llama32-3b,C_traits,final,graceful,Y,-0.01041877269744873
ollama-llama32-3b,C_traits,final,naive,Y,-0.03662434220314026
ollama-llama32-3b,C_traits,final,soft,Y,-0.005219221115112305
ollama-llama32-3b,C_traits,final,submissive,Y,-0.004328399896621704
ollama-llama32-3b,C_traits,final,sweet,Y,-0.009910285472869873
ollama-llama32-3b,C_traits,final,timid,Y,0.018635272979736328
ollama-llama32-3b,C_traits,final,yielding,Y,-0.008761733770370483
