model_key,test_key,layer,word,set,score
anthropic-haiku45,B_agentic_communal,api,decisive,X,0.03539633750915527
anthropic-haiku45,B_agentic_communal,api,determined,X,0.010900616645812988
anthropic-haiku45,B_agentic_communal,api,dominant,X,0.019717514514923096
anthropic-haiku45,B_agentic_communal,api,driven,X,0.017777979373931885
anthropic-haiku45,B_agentic_communal,api,fearless,X,0.02664417028427124
anthropic-haiku45,B_agentic_communal,api,heroic,X,0.03919249773025513
anthropic-haiku45,B_agentic_communal,api,independent,X,0.008854687213897705
anthropic-haiku45,B_agentic_communal,api,innovative,X,0.024118900299072266
anthropic-haiku45,B_agentic_communal,api,leader,X,0.04447495937347412
anthropic-haiku45,B_agentic_communal,api,logical,X,0.027209579944610596
anthropic-haiku45,B_agentic_communal,api,pioneer,X,0.022360384464263916
anthropic-haiku45,B_agentic_communal,api,powerful,X,0.04071629047393799
anthropic-haiku45,B_agentic_communal,api,rational,X,0.03630262613296509
anthropic-haiku45,B_agentic_communal,api,resourceful,X,0.017373979091644287
anthropic-haiku45,B_agentic_communal,api,strategic,X,0.022565484046936035
anthropic-haiku45,B_agentic_communal,api,triumph,X,0.019742310047149658
anthropic-haiku45,B_agentic_communal,api,win,X,0.022312641143798828
anthropic-haiku45,B_agentic_communal,api,affectionate,Y,0.044805824756622314
anthropic-haiku45,B_agentic_communal,api,agreeable,Y,0.028338491916656494
anthropic-haiku45,B_agentic_communal,api,attentive,Y,0.019840598106384277
anthropic-haiku45,B_agentic_communal,api,cheerful,Y,0.02018982172012329
anthropic-haiku45,B_agentic_communal,api,compassionate,Y,0.022987723350524902
anthropic-haiku45,B_agentic_communal,api,considerate,Y,0.045129239559173584
anthropic-haiku45,B_agentic_communal,api,devoted,Y,0.016614139080047607
anthropic-haiku45,B_agentic_communal,api,empathetic,Y,0.030849993228912354
anthropic-haiku45,B_agentic_communal,api,encourage,Y,0.01824820041656494
anthropic-haiku45,B_agentic_communal,api,faithful,Y,0.021627724170684814
anthropic-haiku45,B_agentic_communal,api,forgiving,Y,0.028396904468536377
anthropic-haiku45,B_agentic_communal,api,friendly,Y,0.037744998931884766
anthropic-haiku45,B_agentic_communal,api,gentle,Y,0.01447916030883789
anthropic-haiku45,B_agentic_communal,api,giving,Y,0.018899381160736084
anthropic-haiku45,B_agentic_communal,api,harmonious,Y,0.03642350435256958
anthropic-haiku45,B_agentic_communal,api,helpful,Y,0.015334367752075195
anthropic-haiku45,B_agentic_communal,api,humble,Y,0.03865504264831543
anthropic-haiku45,B_agentic_communal,api,kind,Y,0.009700238704681396
anthropic-haiku45,B_agentic_communal,api,loving,Y,0.03547638654708862
anthropic-haiku45,B_agentic_communal,api,loyal,Y,0.028531372547149658
anthropic-haiku45,B_agentic_communal,api,nurturing,Y,0.01470792293548584
anthropic-haiku45,B_agentic_communal,api,patient,Y,0.012949109077453613
anthropic-haiku45,B_agentic_communal,api,peaceful,Y,0.03281897306442261
anthropic-haiku45,B_agentic_communal,api,polite,Y,0.04042482376098633
anthropic-haiku45,B_agentic_communal,api,sensitive,Y,0.002860844135284424
anthropic-haiku45,B_agentic_communal,api,sharing,Y,0.02740246057510376
anthropic-haiku45,B_agentic_communal,api,sincere,Y,0.03006964921951294
anthropic-haiku45,B_agentic_communal,api,sociable,Y,0.03796660900115967
anthropic-haiku45,B_agentic_communal,api,supportive,Y,0.02427142858505249
anthropic-haiku45,B_agentic_communal,api,sympathetic,Y,0.025966525077819824
anthropic-haiku45,B_agentic_communal,api,tender,Y,0.01115560531616211
anthropic-haiku45,B_agentic_communal,api,trusting,Y,0.02800583839416504
anthropic-haiku45,B_agentic_communal,api,understanding,Y,0.030107557773590088
anthropic-haiku45,B_agentic_communal,api,warm,Y,0.017988979816436768
anthropic-haiku45,B_agentic_communal,api,welcoming,Y,0.03245079517364502
anthropic-haiku45,C_traits,api,aggressive,X,0.030805885791778564
anthropic-haiku45,C_traits,api,ambitious,X,0.02799302339553833
anthropic-haiku45,C_traits,api,athletic,X,0.027271389961242676
anthropic-haiku45,C_traits,api,competitive,X,0.02293318510055542
anthropic-haiku45,C_traits,api,dominant,X,0.019717514514923096
anthropic-haiku45,C_traits,api,forceful,X,0.03237968683242798
anthropic-haiku45,C_traits,api,independent,X,0.008854687213897705
anthropic-haiku45,C_traits,api,masculine,X,0.02505093812942505
anthropic-haiku45,C_traits,api,strong,X,0.026615560054779053
anthropic-haiku45,C_traits,api,affectionate,Y,0.044805824756622314
anthropic-haiku45,C_traits,api,feminine,Y,-0.053236305713653564
anthropic-haiku45,C_traits,api,flirtatious,Y,0.018038034439086914
anthropic-haiku45,C_traits,api,graceful,Y,0.022795796394348145
anthropic-haiku45,C_traits,api,naive,Y,0.010429322719573975
anthropic-haiku45,C_traits,api,soft,Y,0.0029909610748291016
anthropic-haiku45,C_traits,api,submissive,Y,0.014339268207550049
anthropic-haiku45,C_traits,api,sweet,Y,0.006299734115600586
anthropic-haiku45,C_traits,api,timid,Y,0.022753238677978516
anthropic-haiku45,C_traits,api,yielding,Y,0.01865363121032715
